0	5.2953e-05	-8.554e-05	-6.11e-05
0.005	4.0733e-05	-8.2485e-05	-2.0367e-05
0.01	2.7495e-05	-7.5356e-05	2.0367e-05
0.015	1.222e-05	-6.11e-05	5.7026e-05
0.02	-2.0367e-06	-4.0733e-05	7.6375e-05
0.025	-1.6293e-05	-1.6293e-05	6.721e-05
0.03	-3.2587e-05	4.0733e-06	2.9532e-05
0.035	-5.3971e-05	1.4257e-05	-2.6477e-05
0.04	-7.7393e-05	1.222e-05	-8.554e-05
0.045	-9.8778e-05	-1.0183e-06	-0.00012933
0.05	-0.00010896	-1.7312e-05	-0.0001446
0.055	-9.9796e-05	-2.6477e-05	-0.00012424
0.06	-7.0265e-05	-2.3422e-05	-7.5356e-05
0.065	-2.444e-05	-5.0916e-06	-1.222e-05
0.07	2.444e-05	2.2403e-05	4.5825e-05
0.075	6.3136e-05	4.6843e-05	8.1466e-05
0.08	7.7393e-05	5.8045e-05	8.4521e-05
0.085	6.2118e-05	5.0916e-05	5.3971e-05
0.09	2.1385e-05	2.6477e-05	2.0367e-06
0.095	-3.1568e-05	-6.11e-06	-5.6008e-05
0.1	-7.7393e-05	-3.4623e-05	-0.00010387
0.105	-0.00010285	-4.5825e-05	-0.00012831
0.11	-9.9796e-05	-3.7678e-05	-0.00012729
0.115	-7.332e-05	-1.3238e-05	-0.00010896
0.12	-3.5642e-05	1.6293e-05	-8.4521e-05
0.125	-3.055e-06	3.7678e-05	-6.6191e-05
0.13	1.1202e-05	4.3788e-05	-6.3136e-05
0.135	2.0367e-06	3.1568e-05	-7.6375e-05
0.14	-2.5458e-05	8.1466e-06	-9.8778e-05
0.145	-6.0081e-05	-1.6293e-05	-0.00011813
0.15	-8.7576e-05	-3.1568e-05	-0.00012322
0.155	-9.5723e-05	-3.3605e-05	-0.00010183
0.16	-7.8411e-05	-2.444e-05	-5.499e-05
0.165	-3.9715e-05	-1.222e-05	1.222e-05
0.17	1.222e-05	-5.0916e-06	8.6558e-05
0.175	6.3136e-05	-9.165e-06	0.00015275
0.18	0.00010285	-2.2403e-05	0.0001945
0.185	0.00012016	-3.8697e-05	0.00020265
0.19	0.00011303	-4.7862e-05	0.00017821
0.195	8.2485e-05	-4.3788e-05	0.00012729
0.2	3.5642e-05	-2.6477e-05	6.4155e-05
0.205	-1.833e-05	-4.0733e-06	4.0733e-06
0.21	-6.9246e-05	1.4257e-05	-4.1752e-05
0.215	-0.00010692	1.833e-05	-6.5173e-05
0.22	-0.00012525	3.055e-06	-7.0265e-05
0.225	-0.00011914	-2.6477e-05	-6.5173e-05
0.23	-9.2668e-05	-5.9063e-05	-5.9063e-05
0.235	-5.2953e-05	-8.1466e-05	-6.0081e-05
0.24	-1.1202e-05	-8.554e-05	-6.6191e-05
0.245	2.0367e-05	-6.6191e-05	-7.4338e-05
0.25	3.3605e-05	-3.1568e-05	-7.332e-05
0.255	2.5458e-05	7.1283e-06	-5.3971e-05
0.26	-1.0183e-06	3.5642e-05	-1.7312e-05
0.265	-3.666e-05	4.6843e-05	3.1568e-05
0.27	-6.9246e-05	3.9715e-05	7.4338e-05
0.275	-9.0631e-05	2.2403e-05	9.5723e-05
0.28	-9.4705e-05	6.11e-06	8.1466e-05
0.285	-8.3503e-05	1.0183e-06	3.055e-05
0.29	-6.11e-05	1.4257e-05	-4.5825e-05
0.295	-3.9715e-05	4.4807e-05	-0.00012424
0.3	-2.5458e-05	8.2485e-05	-0.00018432
0.305	-2.444e-05	0.00011711	-0.00020774
0.31	-3.666e-05	0.00013747	-0.00019246
0.315	-5.7026e-05	0.00013747	-0.00015275
0.32	-8.1466e-05	0.00011711	-0.00011303
0.325	-0.00010285	8.0448e-05	-9.5723e-05
0.33	-0.00011711	3.5642e-05	-0.00011405
0.335	-0.0001222	-9.165e-06	-0.00016497
0.34	-0.00011711	-4.5825e-05	-0.00022709
0.345	-0.00010285	-6.9246e-05	-0.00026986
0.35	-7.943e-05	-7.6375e-05	-0.00026578
0.355	-4.7862e-05	-6.721e-05	-0.00019857
0.36	-1.222e-05	-4.5825e-05	-7.4338e-05
0.365	2.5458e-05	-1.5275e-05	8.1466e-05
0.37	5.8045e-05	1.6293e-05	0.00022912
0.375	8.2485e-05	4.277e-05	0.00033096
0.38	9.2668e-05	5.6008e-05	0.00036049
0.385	8.9613e-05	5.499e-05	0.00031059
0.39	7.2301e-05	3.7678e-05	0.00019756
0.395	4.7862e-05	9.165e-06	5.2953e-05
0.4	2.0367e-05	-2.1385e-05	-8.1466e-05
0.405	-3.055e-06	-4.5825e-05	-0.00017006
0.41	-1.833e-05	-6.0081e-05	-0.00019246
0.415	-2.444e-05	-6.2118e-05	-0.0001446
0.42	-2.0367e-05	-5.3971e-05	-4.4807e-05
0.425	-8.1466e-06	-4.0733e-05	7.7393e-05
0.43	1.1202e-05	-3.055e-05	0.00018635
0.435	3.5642e-05	-2.5458e-05	0.00024949
0.44	6.0081e-05	-2.6477e-05	0.00024847
0.445	8.1466e-05	-3.055e-05	0.00018432
0.45	9.3686e-05	-3.3605e-05	7.5356e-05
0.455	9.165e-05	-3.1568e-05	-4.6843e-05
0.46	7.332e-05	-2.444e-05	-0.00014868
0.465	3.9715e-05	-1.3238e-05	-0.00020163
0.47	-2.0367e-06	-3.055e-06	-0.0001945
0.475	-4.5825e-05	4.0733e-06	-0.00013747
0.48	-8.0448e-05	6.11e-06	-5.6008e-05
0.485	-9.8778e-05	4.0733e-06	1.7312e-05
0.49	-9.9796e-05	3.055e-06	5.3971e-05
0.495	-8.6558e-05	7.1283e-06	4.0733e-05
0.5	-6.8228e-05	1.7312e-05	-1.3238e-05
0.505	-5.1935e-05	3.4623e-05	-8.0448e-05
0.51	-4.3788e-05	5.3971e-05	-0.00012933
0.515	-4.277e-05	7.0265e-05	-0.00013238
0.52	-4.5825e-05	7.943e-05	-7.943e-05
0.525	-4.4807e-05	7.8411e-05	1.5275e-05
0.53	-3.2587e-05	7.0265e-05	0.00012322
0.535	-9.165e-06	5.7026e-05	0.00020468
0.54	2.3422e-05	4.6843e-05	0.00023218
0.545	5.2953e-05	4.0733e-05	0.00019756
0.55	7.1283e-05	4.0733e-05	0.000111
0.555	6.721e-05	4.3788e-05	5.0916e-06
0.56	4.0733e-05	4.4807e-05	-8.4521e-05
0.565	-4.0733e-06	3.8697e-05	-0.00013238
0.57	-5.7026e-05	2.2403e-05	-0.00012627
0.575	-0.00010489	-2.0367e-06	-7.7393e-05
0.58	-0.00013747	-2.8513e-05	-7.1283e-06
0.585	-0.00014969	-5.0916e-05	5.7026e-05
0.59	-0.00014053	-6.11e-05	9.5723e-05
0.595	-0.00011507	-5.3971e-05	0.00010285
0.6	-8.4521e-05	-3.2587e-05	8.3503e-05
0.605	-5.2953e-05	-2.0367e-06	5.1935e-05
0.61	-2.7495e-05	2.6477e-05	2.2403e-05
0.615	-9.165e-06	4.3788e-05	5.0916e-06
0.62	4.0733e-06	4.1752e-05	0
0.625	1.3238e-05	1.9348e-05	4.0733e-06
0.63	2.3422e-05	-1.6293e-05	9.165e-06
0.635	3.5642e-05	-5.499e-05	1.0183e-05
0.64	4.9898e-05	-8.6558e-05	7.1283e-06
0.645	6.6191e-05	-9.8778e-05	1.0183e-06
0.65	7.8411e-05	-8.9613e-05	-5.0916e-06
0.655	8.554e-05	-6.11e-05	-8.1466e-06
0.66	8.4521e-05	-2.1385e-05	-1.1202e-05
0.665	7.4338e-05	1.9348e-05	-1.4257e-05
0.67	5.7026e-05	5.1935e-05	-2.0367e-05
0.675	3.666e-05	7.0265e-05	-2.7495e-05
0.68	1.833e-05	7.4338e-05	-3.2587e-05
0.685	6.11e-06	6.6191e-05	-3.3605e-05
0.69	5.0916e-06	5.1935e-05	-2.8513e-05
0.695	1.1202e-05	3.4623e-05	-1.6293e-05
0.7	2.1385e-05	1.833e-05	-1.0183e-06
0.705	2.8513e-05	3.055e-06	1.4257e-05
0.71	2.444e-05	-7.1283e-06	2.7495e-05
0.715	7.1283e-06	-1.3238e-05	4.0733e-05
0.72	-2.1385e-05	-1.0183e-05	5.3971e-05
0.725	-5.499e-05	2.0367e-06	6.9246e-05
0.73	-8.3503e-05	2.444e-05	8.3503e-05
0.735	-9.8778e-05	5.3971e-05	9.0631e-05
0.74	-9.4705e-05	8.3503e-05	7.8411e-05
0.745	-7.5356e-05	0.00010387	4.0733e-05
0.75	-4.6843e-05	0.00010998	-2.444e-05
0.755	-1.9348e-05	9.6741e-05	-0.00010591
0.76	-3.055e-06	6.9246e-05	-0.00018228
0.765	-1.0183e-06	3.4623e-05	-0.00022912
0.77	-1.1202e-05	2.0367e-06	-0.00022607
0.775	-2.6477e-05	-2.1385e-05	-0.00016701
0.78	-3.666e-05	-3.1568e-05	-6.3136e-05
0.785	-3.3605e-05	-3.4623e-05	5.499e-05
0.79	-1.6293e-05	-3.666e-05	0.00015479
0.795	1.3238e-05	-4.3788e-05	0.00020468
0.8	4.5825e-05	-6.0081e-05	0.00019145
0.805	6.9246e-05	-8.0448e-05	0.00012424
0.81	7.8411e-05	-9.6741e-05	2.7495e-05
0.815	7.0265e-05	-9.9796e-05	-6.11e-05
0.82	4.7862e-05	-8.3503e-05	-0.00011405
0.825	2.1385e-05	-5.0916e-05	-0.00011405
0.83	-3.055e-06	-8.1466e-06	-6.721e-05
0.835	-1.7312e-05	2.8513e-05	5.0916e-06
0.84	-1.9348e-05	4.7862e-05	7.4338e-05
0.845	-1.222e-05	4.4807e-05	0.00011507
0.85	-1.0183e-06	2.2403e-05	0.00011405
0.855	6.11e-06	-1.0183e-05	7.4338e-05
0.86	8.1466e-06	-3.8697e-05	1.3238e-05
0.865	1.0183e-06	-5.1935e-05	-4.888e-05
0.87	-9.165e-06	-4.6843e-05	-9.3686e-05
0.875	-2.1385e-05	-2.6477e-05	-0.00011303
0.88	-2.9532e-05	-0	-0.00010896
0.885	-3.1568e-05	2.1385e-05	-9.3686e-05
0.89	-2.8513e-05	3.055e-05	-7.7393e-05
0.895	-2.2403e-05	2.7495e-05	-6.9246e-05
0.9	-1.6293e-05	1.5275e-05	-7.1283e-05
0.905	-1.1202e-05	2.0367e-06	-7.5356e-05
0.91	-9.165e-06	-6.11e-06	-7.2301e-05
0.915	-1.0183e-05	-7.1283e-06	-5.2953e-05
0.92	-1.1202e-05	-3.055e-06	-1.3238e-05
0.925	-1.0183e-05	2.0367e-06	3.9715e-05
0.93	-7.1283e-06	4.0733e-06	9.6741e-05
0.935	-1.0183e-06	2.0367e-06	0.00014155
0.94	8.1466e-06	0	0.0001609
0.945	1.9348e-05	6.11e-06	0.0001446
0.95	3.2587e-05	2.3422e-05	9.5723e-05
0.955	4.7862e-05	5.1935e-05	2.5458e-05
0.96	6.4155e-05	8.6558e-05	-5.0916e-05
0.965	8.0448e-05	0.00011405	-0.00010998
0.97	9.2668e-05	0.00012424	-0.00013747
0.975	9.4705e-05	0.00010896	-0.00012424
0.98	8.4521e-05	6.721e-05	-7.6375e-05
0.985	5.9063e-05	1.0183e-05	-8.1466e-06
0.99	2.0367e-05	-4.888e-05	5.8045e-05
0.995	-2.444e-05	-9.4705e-05	9.8778e-05
1	-6.6191e-05	-0.00011405	0.00010183
1.005	-9.5723e-05	-0.00010692	6.6191e-05
1.01	-0.00010489	-7.7393e-05	4.0733e-06
1.015	-9.3686e-05	-4.0733e-05	-6.0081e-05
1.02	-6.721e-05	-7.1283e-06	-0.00010387
1.025	-3.4623e-05	1.222e-05	-0.000111
1.03	-7.1283e-06	1.6293e-05	-7.943e-05
1.035	9.165e-06	7.1283e-06	-2.2403e-05
1.04	1.1202e-05	-4.0733e-06	3.666e-05
1.045	2.0367e-06	-1.1202e-05	7.2301e-05
1.05	-1.222e-05	-1.0183e-05	7.1283e-05
1.055	-2.1385e-05	-1.0183e-06	3.3605e-05
1.06	-2.444e-05	1.0183e-05	-2.444e-05
1.065	-2.0367e-05	1.6293e-05	-7.8411e-05
1.07	-1.4257e-05	1.3238e-05	-0.00010489
1.075	-1.4257e-05	-1.0183e-06	-9.4705e-05
1.08	-2.3422e-05	-2.1385e-05	-5.499e-05
1.085	-4.1752e-05	-3.9715e-05	-1.0183e-05
1.09	-6.3136e-05	-5.0916e-05	1.3238e-05
1.095	-7.6375e-05	-4.9898e-05	-8.1466e-06
1.1	-7.4338e-05	-3.7678e-05	-7.6375e-05
1.105	-5.2953e-05	-2.0367e-05	-0.00017413
1.11	-1.7312e-05	-4.0733e-06	-0.00026578
1.115	2.2403e-05	5.0916e-06	-0.00031263
1.12	5.0916e-05	2.0367e-06	-0.00028615
1.125	5.7026e-05	-1.0183e-05	-0.00017719
1.13	3.7678e-05	-2.5458e-05	-6.11e-06
1.135	-1.0183e-06	-3.666e-05	0.00018941
1.14	-4.5825e-05	-3.666e-05	0.00036354
1.145	-8.0448e-05	-2.2403e-05	0.0004776
1.15	-9.165e-05	6.11e-06	0.00050916
1.155	-7.5356e-05	4.277e-05	0.0004613
1.16	-3.8697e-05	7.943e-05	0.00035438
1.165	4.0733e-06	0.00010591	0.00021996
1.17	3.666e-05	0.00011507	8.6558e-05
1.175	4.7862e-05	0.00010591	-2.444e-05
1.18	3.4623e-05	7.943e-05	-0.00010489
1.185	6.11e-06	4.3788e-05	-0.00015682
1.19	-2.444e-05	7.1283e-06	-0.00018635
1.195	-4.277e-05	-1.833e-05	-0.00019756
1.2	-3.8697e-05	-2.8513e-05	-0.00019654
1.205	-1.222e-05	-2.2403e-05	-0.0001833
1.21	2.6477e-05	-4.0733e-06	-0.00015988
1.215	6.5173e-05	1.5275e-05	-0.00012831
1.22	8.8595e-05	2.6477e-05	-9.5723e-05
1.225	8.8595e-05	2.2403e-05	-6.9246e-05
1.23	6.6191e-05	3.055e-06	-5.1935e-05
1.235	3.055e-05	-2.444e-05	-4.3788e-05
1.24	-7.1283e-06	-5.0916e-05	-3.7678e-05
1.245	-3.4623e-05	-6.4155e-05	-2.9532e-05
1.25	-4.5825e-05	-5.8045e-05	-1.222e-05
1.255	-3.8697e-05	-3.4623e-05	1.3238e-05
1.26	-2.1385e-05	-6.11e-06	3.666e-05
1.265	-2.0367e-06	1.4257e-05	4.9898e-05
1.27	1.1202e-05	1.1202e-05	4.1752e-05
1.275	1.222e-05	-1.9348e-05	9.165e-06
1.28	4.0733e-06	-7.1283e-05	-3.8697e-05
1.285	-1.0183e-05	-0.00013035	-8.7576e-05
1.29	-2.3422e-05	-0.00017312	-0.00011914
1.295	-3.1568e-05	-0.00018126	-0.00012016
1.3	-3.1568e-05	-0.0001446	-8.9613e-05
1.305	-2.2403e-05	-7.1283e-05	-3.666e-05
1.31	-9.165e-06	2.3422e-05	2.0367e-05
1.315	6.11e-06	0.00011202	6.2118e-05
1.32	1.833e-05	0.0001721	7.4338e-05
1.325	2.444e-05	0.00018941	5.6008e-05
1.33	2.3422e-05	0.00016293	1.6293e-05
1.335	1.222e-05	0.00010692	-2.7495e-05
1.34	-1.0183e-05	4.0733e-05	-5.8045e-05
1.345	-4.277e-05	-1.4257e-05	-6.6191e-05
1.35	-8.3503e-05	-4.5825e-05	-4.9898e-05
1.355	-0.00012525	-5.0916e-05	-1.833e-05
1.36	-0.0001609	-3.4623e-05	1.833e-05
1.365	-0.00017821	-8.1466e-06	4.888e-05
1.37	-0.00016904	1.4257e-05	7.0265e-05
1.375	-0.00012729	2.6477e-05	8.7576e-05
1.38	-5.6008e-05	2.5458e-05	0.00010896
1.385	3.4623e-05	1.6293e-05	0.00013849
1.39	0.00012831	3.055e-06	0.00017821
1.395	0.00020876	-7.1283e-06	0.0002169
1.4	0.00025866	-1.1202e-05	0.00024033
1.405	0.00026986	-9.165e-06	0.00023422
1.41	0.00024542	-2.0367e-06	0.00018941
1.415	0.0001945	7.1283e-06	0.00010692
1.42	0.00013238	1.6293e-05	2.0367e-06
1.425	7.5356e-05	2.2403e-05	-0.00010285
