English Unit Abbreviations=Time ( min ),Position ( mm ),Load ( kg ),Zona
Archivo de punto de datos de Partner
Inicio del ensayo Mon 11 Apr 2016 11:52:54
Tiempo ( min ),Posición ( mm ),Carga ( kg ),Zona
0.13667,0.07,895,Velocidad 1
0.1375,0.07,899,Velocidad 1
0.13833,0.069,901,Velocidad 1
0.13917,0.072,902,Velocidad 1
0.14,0.07,904,Velocidad 1
0.14083,0.072,907,Velocidad 1
0.14167,0.073,911,Velocidad 1
0.1425,0.073,916,Velocidad 1
0.14333,0.072,919,Velocidad 1
0.14417,0.074,921,Velocidad 1
0.145,0.073,924,Velocidad 1
0.14583,0.074,926,Velocidad 1
0.14667,0.076,928,Velocidad 1
0.1475,0.076,930,Velocidad 1
0.14833,0.085,893,Velocidad 1
0.14917,0.077,503,Velocidad 1
0.15,0.078,146,Velocidad 1
