20
       -0,002346	        5,773554	        5,792225	        5,787007	        5,438203	        5,857975	        4,997441
       -0,002041	        5,773249	        5,791310	        5,787618	        5,437592	        5,858586	        4,998052
       -0,002651	        5,773554	        5,791920	        5,787618	        5,437287	        5,858281	        4,998052
       -0,002957	        5,773860	        5,792225	        5,787618	        5,437897	        5,858586	        4,997747
       -0,003262	        5,773249	        5,792225	        5,787923	        5,438203	        5,858281	        4,997747
       -0,002346	        5,773554	        5,791920	        5,787618	        5,437592	        5,858586	        4,997747
       -0,002346	        5,773554	        5,791920	        5,787618	        5,437897	        5,858281	        4,997441
       -0,002346	        5,773249	        5,791615	        5,787313	        5,438203	        5,857975	        4,997747
       -0,002957	        5,773249	        5,792836	        5,787007	        5,438508	        5,858586	        4,997441
       -0,002651	        5,773554	        5,792225	        5,787618	        5,437897	        5,858281	        4,997747
       -0,001736	        5,773860	        5,791920	        5,787618	        5,437897	        5,857975	        4,997747
       -0,002651	        5,773249	        5,792225	        5,787313	        5,438203	        5,857975	        4,997747
       -0,002346	        5,773249	        5,792225	        5,787618	        5,437897	        5,857670	        4,997747
       -0,002651	        5,773860	        5,791920	        5,787313	        5,437592	        5,858281	        4,998052
       -0,002651	        5,773554	        5,792225	        5,787923	        5,437592	        5,858586	        4,997747
       -0,002346	        5,773554	        5,792225	        5,787618	        5,437592	        5,858586	        4,997441
       -0,002957	        5,773554	        5,792531	        5,787313	        5,437897	        5,857975	        4,998052
       -0,002651	        5,773554	        5,792531	        5,787007	        5,437897	        5,858586	        4,997747
       -0,002651	        5,773554	        5,792225	        5,787618	        5,437897	        5,857975	        4,998052
       -0,002957	        5,773554	        5,791615	        5,787313	        5,438203	        5,857975	        4,997747
       -0,002957	        5,773554	        5,791920	        5,787618	        5,438203	        5,858586	        4,997747
       -0,002346	        5,774165	        5,792531	        5,787923	        5,437592	        5,858281	        4,997747
       -0,002346	        5,773554	        5,792531	        5,787618	        5,437897	        5,857975	        4,997441
       -0,002651	        5,773554	        5,791920	        5,788228	        5,437592	        5,857975	        4,997441
       -0,002041	        5,773554	        5,792225	        5,787618	        5,437592	        5,857975	        4,997747
       -0,002651	        5,773860	        5,792225	        5,787923	        5,437897	        5,858586	        4,997441
       -0,002346	        5,773249	        5,792225	        5,788228	        5,437897	        5,857975	        4,997747
       -0,003262	        5,773554	        5,791615	        5,787618	        5,437287	        5,858281	        4,997747
       -0,002651	        5,773860	        5,792225	        5,787618	        5,438203	        5,857975	        4,997747
       -0,002957	        5,774165	        5,792836	        5,787923	        5,438203	        5,858586	        4,997441
       -0,002651	        5,773554	        5,791615	        5,787618	        5,437287	        5,857975	        4,997747
       -0,002651	        5,773860	        5,791920	        5,787618	        5,437897	        5,857975	        4,997441
       -0,002651	        5,773554	        5,791920	        5,787313	        5,437897	        5,858586	        4,997747
       -0,002346	        5,773554	        5,792225	        5,787618	        5,438508	        5,858891	        4,997441
       -0,002041	        5,772944	        5,792225	        5,787618	        5,437897	        5,858281	        4,997441
       -0,002651	        5,773860	        5,792225	        5,787313	        5,437897	        5,857975	        4,997441
       -0,002346	        5,773554	        5,792225	        5,787618	        5,438203	        5,858586	        4,997747
