20
       -0.002957	       -0.133346	        0.835458	       -0.122888	        1.327710	       -0.990458	       -0.017019
       -0.002651	       -0.133346	        0.835458	       -0.121973	        1.328015	       -0.990764	       -0.015188
       -0.002346	       -0.133041	        0.835153	       -0.122583	        1.327710	       -0.990458	       -0.013968
       -0.002651	       -0.133651	        0.835458	       -0.122278	        1.327405	       -0.990458	       -0.015799
       -0.002041	       -0.133651	        0.835458	       -0.121973	        1.327710	       -0.990764	       -0.015188
       -0.002346	       -0.133346	        0.835763	       -0.121668	        1.327405	       -0.990764	       -0.013968
       -0.002346	       -0.133651	        0.835153	       -0.122888	        1.327710	       -0.990458	       -0.015188
       -0.002651	       -0.133651	        0.835763	       -0.121973	        1.327405	       -0.990458	       -0.015799
       -0.002346	       -0.133346	        0.835458	       -0.121973	        1.327710	       -0.990458	       -0.015494
       -0.002957	       -0.133651	        0.835153	       -0.121973	        1.328015	       -0.990458	       -0.014273
       -0.002651	       -0.133651	        0.835153	       -0.122583	        1.327710	       -0.990153	       -0.015494
       -0.002651	       -0.133651	        0.835458	       -0.122278	        1.328015	       -0.990458	       -0.015494
       -0.002346	       -0.133346	        0.835763	       -0.121973	        1.328015	       -0.990458	       -0.014273
       -0.002651	       -0.133651	        0.835153	       -0.121973	        1.328015	       -0.990458	       -0.015799
       -0.002651	       -0.133651	        0.835153	       -0.122583	        1.327405	       -0.990764	       -0.015494
       -0.003262	       -0.133651	        0.835458	       -0.121973	        1.328015	       -0.990458	       -0.015494
       -0.002041	       -0.133346	        0.835153	       -0.122278	        1.327710	       -0.990764	       -0.015494
       -0.002651	       -0.133651	        0.835458	       -0.122278	        1.328320	       -0.991069	       -0.015799
       -0.002957	       -0.133346	        0.835763	       -0.122888	        1.327710	       -0.990458	       -0.013968
       -0.002041	       -0.133651	        0.835153	       -0.122278	        1.327710	       -0.990764	       -0.015799
       -0.002346	       -0.133651	        0.835153	       -0.122278	        1.327710	       -0.990458	       -0.015494
       -0.002957	       -0.133346	        0.835153	       -0.121668	        1.328015	       -0.990458	       -0.015799
       -0.002651	       -0.133651	        0.835153	       -0.122278	        1.328015	       -0.990458	       -0.015799
