20
       -0,008449	        5,767452	        5,794361	        5,000588	        5,385708	        5,862858	       -0,022818
       -0,008449	        5,767146	        5,794361	        4,999367	        5,385708	        5,864079	       -0,022513
       -0,008754	        5,767146	        5,794056	        4,999978	        5,386318	        5,863163	       -0,023123
       -0,008144	        5,767146	        5,794361	        4,999367	        5,386318	        5,863163	       -0,023123
       -0,008144	        5,767146	        5,794361	        4,999367	        5,386318	        5,863163	       -0,022513
       -0,008754	        5,767146	        5,794361	        5,001503	        5,385402	        5,863163	       -0,023123
       -0,008449	        5,768062	        5,794667	        5,001503	        5,386013	        5,863468	       -0,023428
       -0,008449	        5,767146	        5,794361	        5,000893	        5,386013	        5,863163	       -0,023428
       -0,008754	        5,767452	        5,794361	        5,000588	        5,385402	        5,863468	       -0,022818
       -0,008754	        5,767452	        5,794056	        5,000588	        5,385708	        5,863163	       -0,024954
       -0,009059	        5,767452	        5,794056	        5,001503	        5,385708	        5,862858	       -0,023428
       -0,008144	        5,766841	        5,794667	        5,000893	        5,385708	        5,863468	       -0,022818
       -0,008449	        5,767146	        5,794361	        4,999672	        5,385708	        5,862858	       -0,021597
       -0,008754	        5,767452	        5,793751	        4,998452	        5,385708	        5,862858	       -0,023428
       -0,008754	        5,767452	        5,794361	        4,999672	        5,386013	        5,863163	       -0,021597
       -0,008144	        5,766841	        5,793446	        4,999978	        5,385708	        5,863773	       -0,019766
       -0,008449	        5,766841	        5,793751	        5,001198	        5,385402	        5,863468	       -0,021292
       -0,008144	        5,766841	        5,794056	        5,001198	        5,385402	        5,863468	       -0,021902
       -0,008449	        5,767146	        5,793751	        5,001503	        5,385708	        5,863468	       -0,023428
       -0,008449	        5,767146	        5,793751	        5,000588	        5,386318	        5,863163	       -0,021292
       -0,009364	        5,766841	        5,794056	        5,001198	        5,385402	        5,862553	       -0,021902
       -0,009059	        5,767452	        5,794361	        5,000283	        5,385708	        5,863468	       -0,021597
       -0,008144	        5,767146	        5,794361	        5,001503	        5,385708	        5,862858	       -0,023123
       -0,008144	        5,767452	        5,793751	        5,000893	        5,386013	        5,862858	       -0,021597
       -0,008754	        5,767452	        5,794361	        5,000893	        5,385402	        5,862858	       -0,023428
       -0,008144	        5,767146	        5,794361	        5,000588	        5,385708	        5,863163	       -0,023428
       -0,008449	        5,767452	        5,794056	        5,000893	        5,385402	        5,863163	       -0,023123
       -0,008144	        5,767146	        5,794361	        5,000283	        5,385402	        5,863163	       -0,023123
       -0,008754	        5,767452	        5,793751	        5,000283	        5,386013	        5,862858	       -0,021902
       -0,008449	        5,766536	        5,793446	        5,000588	        5,385708	        5,863163	       -0,022818
       -0,008754	        5,767452	        5,793446	        5,000893	        5,385402	        5,863163	       -0,023123
       -0,008449	        5,767146	        5,794056	        4,999978	        5,386013	        5,863468	       -0,021597
       -0,009059	        5,767452	        5,794361	        5,000588	        5,386013	        5,863163	       -0,021597
