English Unit Abbreviations=Time ( min ),Position ( mm ),Load ( kg ),Zona
0.23667,1.176,3560,Velocidad 1
0.2375,1.18,3566,Velocidad 1
0.23833,1.183,3570,Velocidad 1
0.23917,1.188,3575,Velocidad 1
0.24,1.191,3580,Velocidad 1
0.24083,1.196,3585,Velocidad 1
0.24167,1.2,3590,Velocidad 1
0.2425,1.206,3594,Velocidad 1
0.24333,1.208,3599,Velocidad 1
0.24417,1.211,3603,Velocidad 1
0.245,1.217,3608,Velocidad 1
0.24583,1.221,3612,Velocidad 1
0.24667,1.225,3617,Velocidad 1
0.2475,1.228,3621,Velocidad 1
0.24833,1.233,3625,Velocidad 1
0.24917,1.238,3629,Velocidad 1
0.25,1.241,3634,Velocidad 1
0.25083,1.246,3638,Velocidad 1
0.25167,1.25,3642,Velocidad 1
0.2525,1.255,3647,Velocidad 1
0.25333,1.256,3651,Velocidad 1
0.25417,1.263,3656,Velocidad 1
0.255,1.267,3660,Velocidad 1
0.25583,1.271,3664,Velocidad 1
0.25667,1.274,3668,Velocidad 1
0.2575,1.279,3672,Velocidad 1
0.25833,1.284,3676,Velocidad 1
0.25917,1.287,3681,Velocidad 1
0.26,1.291,3684,Velocidad 1
0.26083,1.296,3688,Velocidad 1
0.26167,1.3,3692,Velocidad 1
0.2625,1.305,3696,Velocidad 1
0.26333,1.308,3700,Velocidad 1
0.26417,1.311,3704,Velocidad 1
0.265,1.317,3708,Velocidad 1
0.26583,1.321,3712,Velocidad 1
0.26667,1.325,3715,Velocidad 1
0.2675,1.329,3719,Velocidad 1
0.26833,1.333,3722,Velocidad 1
0.26917,1.338,3726,Velocidad 1
0.27,1.341,3730,Velocidad 1
0.27083,1.346,3733,Velocidad 1
0.27167,1.35,3737,Velocidad 1
0.2725,1.355,3740,Velocidad 1
0.27333,1.357,3744,Velocidad 1
0.27417,1.364,3747,Velocidad 1
0.275,1.367,3751,Velocidad 1
0.27583,1.371,3755,Velocidad 1
0.27667,1.376,3758,Velocidad 1
0.2775,1.379,3761,Velocidad 1
0.27833,1.384,3765,Velocidad 1
0.27917,1.387,3769,Velocidad 1
0.28,1.393,3772,Velocidad 1
0.28083,1.396,3775,Velocidad 1
0.28167,1.398,3778,Velocidad 1
0.2825,1.404,3781,Velocidad 1
0.28333,1.408,3785,Velocidad 1
0.28417,1.412,3788,Velocidad 1
0.285,1.416,3791,Velocidad 1
0.28583,1.422,3794,Velocidad 1
0.28667,1.425,3798,Velocidad 1
0.2875,1.428,3800,Velocidad 1
0.28833,1.433,3803,Velocidad 1
0.28917,1.436,3807,Velocidad 1
0.29,1.442,3810,Velocidad 1
0.29083,1.447,3814,Velocidad 1
0.29167,1.45,3817,Velocidad 1
0.2925,1.454,3819,Velocidad 1
0.29333,1.459,3823,Velocidad 1
0.29417,1.464,3826,Velocidad 1
0.295,1.466,3829,Velocidad 1
0.29583,1.472,3831,Velocidad 1
0.29667,1.475,3835,Velocidad 1
0.2975,1.48,3837,Velocidad 1
0.29833,1.482,3840,Velocidad 1
0.29917,1.487,3843,Velocidad 1
0.3,1.492,3846,Velocidad 1
0.30083,1.496,3849,Velocidad 1
0.30167,1.5,3852,Velocidad 1
0.3025,1.502,3855,Velocidad 1
0.30333,1.508,3857,Velocidad 1
0.30417,1.513,3860,Velocidad 1
0.305,1.514,3863,Velocidad 1
0.30583,1.521,3866,Velocidad 1
0.30667,1.526,3869,Velocidad 1
0.3075,1.529,3871,Velocidad 1
0.30833,1.535,3874,Velocidad 1
0.30917,1.538,3877,Velocidad 1
0.31,1.542,3879,Velocidad 1
0.31083,1.543,3882,Velocidad 1
0.31167,1.55,3884,Velocidad 1
0.3125,1.555,3887,Velocidad 1
0.31333,1.558,3890,Velocidad 1
0.31417,1.561,3892,Velocidad 1
0.315,1.567,3895,Velocidad 1
0.31583,1.569,3898,Velocidad 1
0.31667,1.573,3900,Velocidad 1
0.3175,1.58,3902,Velocidad 1
0.31833,1.584,3905,Velocidad 1
0.31917,1.587,3907,Velocidad 1
0.32,1.59,3910,Velocidad 1
0.32083,1.596,3913,Velocidad 1
0.32167,1.6,3915,Velocidad 1
0.3225,1.605,3917,Velocidad 1
0.32333,1.608,3920,Velocidad 1
0.32417,1.611,3922,Velocidad 1
0.325,1.617,3924,Velocidad 1
0.32583,1.621,3927,Velocidad 1
0.32667,1.624,3929,Velocidad 1
0.3275,1.628,3932,Velocidad 1
0.32833,1.634,3934,Velocidad 1
0.32917,1.637,3936,Velocidad 1
0.33,1.641,3939,Velocidad 1
0.33083,1.647,3941,Velocidad 1
0.33167,1.651,3943,Velocidad 1
0.3325,1.654,3946,Velocidad 1
0.33333,1.66,3948,Velocidad 1
0.33417,1.661,3951,Velocidad 1
0.335,1.668,3953,Velocidad 1
0.33583,1.671,3955,Velocidad 1
0.33667,1.673,3957,Velocidad 1
0.3375,1.679,3959,Velocidad 1
0.33833,1.683,3961,Velocidad 1
0.33917,1.688,3964,Velocidad 1
0.34,1.692,3966,Velocidad 1
0.34083,1.695,3968,Velocidad 1
0.34167,1.699,3970,Velocidad 1
0.3425,1.704,3973,Velocidad 1
0.34333,1.708,3975,Velocidad 1
0.34417,1.713,3977,Velocidad 1
0.345,1.716,3979,Velocidad 1
0.34583,1.721,3981,Velocidad 1
0.34667,1.723,3983,Velocidad 1
0.3475,1.73,3986,Velocidad 1
0.34833,1.734,3988,Velocidad 1
0.34917,1.737,3990,Velocidad 1
0.35,1.742,3992,Velocidad 1
0.35083,1.747,3993,Velocidad 1
0.35167,1.751,3996,Velocidad 1
0.3525,1.752,3998,Velocidad 1
0.35333,1.759,4000,Velocidad 1
0.35417,1.762,4002,Velocidad 1
0.355,1.767,4004,Velocidad 1
0.35583,1.769,4006,Velocidad 1
0.35667,1.774,4008,Velocidad 1
0.3575,1.779,4010,Velocidad 1
0.35833,1.781,4012,Velocidad 1
0.35917,1.788,4014,Velocidad 1
0.36,1.792,4016,Velocidad 1
0.36083,1.796,4018,Velocidad 1
0.36167,1.8,4020,Velocidad 1
0.3625,1.804,4022,Velocidad 1
0.36333,1.808,4023,Velocidad 1
0.36417,1.812,4025,Velocidad 1
0.365,1.818,4027,Velocidad 1
0.36583,1.821,4029,Velocidad 1
0.36667,1.826,4031,Velocidad 1
0.3675,1.83,4033,Velocidad 1
0.36833,1.833,4035,Velocidad 1
0.36917,1.838,4037,Velocidad 1
0.37,1.84,4039,Velocidad 1
0.37083,1.847,4041,Velocidad 1
0.37167,1.85,4042,Velocidad 1
0.3725,1.854,4044,Velocidad 1
0.37333,1.859,4046,Velocidad 1
0.37417,1.861,4048,Velocidad 1
0.375,1.865,4050,Velocidad 1
0.37583,1.872,4052,Velocidad 1
0.37667,1.875,4054,Velocidad 1
0.3775,1.881,4056,Velocidad 1
0.37833,1.883,4058,Velocidad 1
0.37917,1.889,4059,Velocidad 1
0.38,1.892,4061,Velocidad 1
0.38083,1.896,4063,Velocidad 1
0.38167,1.899,4064,Velocidad 1
0.3825,1.903,4066,Velocidad 1
0.38333,1.909,4068,Velocidad 1
0.38417,1.912,4069,Velocidad 1
0.385,1.916,4071,Velocidad 1
0.38583,1.922,4073,Velocidad 1
0.38667,1.926,4075,Velocidad 1
0.3875,1.929,4077,Velocidad 1
0.38833,1.933,4078,Velocidad 1
0.38917,1.938,4080,Velocidad 1
0.39,1.939,4081,Velocidad 1
0.39083,1.946,4083,Velocidad 1
0.39167,1.95,4085,Velocidad 1
0.3925,1.952,4087,Velocidad 1
0.39333,1.959,4088,Velocidad 1
0.39417,1.962,4090,Velocidad 1
0.395,1.966,4092,Velocidad 1
0.39583,1.971,4093,Velocidad 1
0.39667,1.976,4095,Velocidad 1
0.3975,1.98,4097,Velocidad 1
0.39833,1.983,4099,Velocidad 1
0.39917,1.987,4100,Velocidad 1
0.4,1.991,4101,Velocidad 1
0.40083,1.996,4103,Velocidad 1
0.40167,1.999,4104,Velocidad 1
0.4025,2.005,4106,Velocidad 1
0.40333,2.007,4108,Velocidad 1
0.40417,2.013,4109,Velocidad 1
0.405,2.018,4111,Velocidad 1
0.40583,2.021,4112,Velocidad 1
0.40667,2.024,4114,Velocidad 1
0.4075,2.029,4116,Velocidad 1
0.40833,2.032,4117,Velocidad 1
0.40917,2.039,4118,Velocidad 1
0.41,2.042,4120,Velocidad 1
0.41083,2.046,4121,Velocidad 1
0.41167,2.049,4123,Velocidad 1
0.4125,2.054,4124,Velocidad 1
0.41333,2.058,4126,Velocidad 1
0.41417,2.062,4128,Velocidad 1
0.415,2.066,4129,Velocidad 1
0.41583,2.071,4131,Velocidad 1
0.41667,2.073,4132,Velocidad 1
0.4175,2.077,4134,Velocidad 1
0.41833,2.083,4135,Velocidad 1
0.41917,2.089,4137,Velocidad 1
0.42,2.092,4139,Velocidad 1
0.42083,2.097,4140,Velocidad 1
0.42167,2.1,4141,Velocidad 1
0.4225,2.102,4143,Velocidad 1
0.42333,2.109,4145,Velocidad 1
0.42417,2.112,4146,Velocidad 1
0.425,2.116,4147,Velocidad 1
0.42583,2.119,4148,Velocidad 1
0.42667,2.126,4150,Velocidad 1
0.4275,2.129,4151,Velocidad 1
0.42833,2.134,4153,Velocidad 1
0.42917,2.139,4155,Velocidad 1
0.43,2.142,4156,Velocidad 1
0.43083,2.145,4157,Velocidad 1
0.43167,2.149,4158,Velocidad 1
0.4325,2.154,4160,Velocidad 1
0.43333,2.159,4161,Velocidad 1
0.43417,2.163,4162,Velocidad 1
0.435,2.167,4164,Velocidad 1
0.43583,2.171,4165,Velocidad 1
0.43667,2.173,4166,Velocidad 1
0.4375,2.18,4168,Velocidad 1
0.43833,2.182,4170,Velocidad 1
0.43917,2.187,4171,Velocidad 1
0.44,2.191,4172,Velocidad 1
0.44083,2.196,4174,Velocidad 1
0.44167,2.2,4175,Velocidad 1
0.4425,2.203,4176,Velocidad 1
0.44333,2.207,4177,Velocidad 1
0.44417,2.213,4179,Velocidad 1
0.445,2.218,4181,Velocidad 1
0.44583,2.221,4182,Velocidad 1
0.44667,2.224,4183,Velocidad 1
0.4475,2.229,4184,Velocidad 1
0.44833,2.233,4186,Velocidad 1
0.44917,2.237,4187,Velocidad 1
0.45,2.241,4188,Velocidad 1
0.45083,2.246,4189,Velocidad 1
0.45167,2.249,4191,Velocidad 1
0.4525,2.255,4192,Velocidad 1
0.45333,2.259,4194,Velocidad 1
0.45417,2.262,4195,Velocidad 1
0.455,2.268,4196,Velocidad 1
0.45583,2.27,4197,Velocidad 1
0.45667,2.275,4199,Velocidad 1
0.4575,2.28,4200,Velocidad 1
0.45833,2.283,4201,Velocidad 1
0.45917,2.287,4202,Velocidad 1
0.46,2.29,4204,Velocidad 1
0.46083,2.296,4205,Velocidad 1
0.46167,2.3,4206,Velocidad 1
0.4625,2.302,4207,Velocidad 1
0.46333,2.309,4208,Velocidad 1
0.46417,2.313,4209,Velocidad 1
0.465,2.316,4211,Velocidad 1
0.46583,2.319,4212,Velocidad 1
0.46667,2.325,4213,Velocidad 1
0.4675,2.33,4215,Velocidad 1
0.46833,2.334,4216,Velocidad 1
0.46917,2.337,4218,Velocidad 1
0.47,2.341,4218,Velocidad 1
0.47083,2.345,4220,Velocidad 1
0.47167,2.35,4221,Velocidad 1
0.4725,2.354,4223,Velocidad 1
0.47333,2.359,4224,Velocidad 1
0.47417,2.362,4225,Velocidad 1
0.475,2.366,4225,Velocidad 1
0.47583,2.37,4227,Velocidad 1
0.47667,2.375,4228,Velocidad 1
0.4775,2.381,4229,Velocidad 1
0.47833,2.383,4230,Velocidad 1
0.47917,2.388,4231,Velocidad 1
0.48,2.391,4232,Velocidad 1
0.48083,2.398,4234,Velocidad 1
0.48167,2.399,4236,Velocidad 1
0.4825,2.404,4237,Velocidad 1
0.48333,2.409,4237,Velocidad 1
0.48417,2.412,4238,Velocidad 1
0.485,2.416,4240,Velocidad 1
0.48583,2.42,4241,Velocidad 1
0.48667,2.425,4242,Velocidad 1
0.4875,2.427,4244,Velocidad 1
0.48833,2.432,4245,Velocidad 1
0.48917,2.437,4246,Velocidad 1
0.49,2.442,4247,Velocidad 1
0.49083,2.444,4248,Velocidad 1
0.49167,2.45,4249,Velocidad 1
0.4925,2.454,4251,Velocidad 1
0.49333,2.459,4252,Velocidad 1
0.49417,2.461,4253,Velocidad 1
0.495,2.465,4254,Velocidad 1
0.49583,2.472,4256,Velocidad 1
0.49667,2.476,4257,Velocidad 1
0.4975,2.48,4257,Velocidad 1
0.49833,2.483,4258,Velocidad 1
0.49917,2.488,4259,Velocidad 1
0.5,2.491,4260,Velocidad 1
0.50083,2.495,4261,Velocidad 1
0.50167,2.5,4263,Velocidad 1
0.5025,2.503,4264,Velocidad 1
0.50333,2.509,4265,Velocidad 1
0.50417,2.513,4266,Velocidad 1
0.505,2.515,4267,Velocidad 1
0.50583,2.522,4268,Velocidad 1
0.50667,2.525,4269,Velocidad 1
0.5075,2.529,4270,Velocidad 1
0.50833,2.533,4271,Velocidad 1
0.50917,2.536,4272,Velocidad 1
0.51,2.543,4274,Velocidad 1
0.51083,2.547,4275,Velocidad 1
0.51167,2.551,4276,Velocidad 1
0.5125,2.555,4277,Velocidad 1
0.51333,2.559,4278,Velocidad 1
0.51417,2.562,4279,Velocidad 1
0.515,2.567,4280,Velocidad 1
0.51583,2.571,4281,Velocidad 1
0.51667,2.573,4282,Velocidad 1
0.5175,2.579,4283,Velocidad 1
0.51833,2.583,4284,Velocidad 1
0.51917,2.588,4285,Velocidad 1
0.52,2.592,4286,Velocidad 1
0.52083,2.596,4287,Velocidad 1
0.52167,2.6,4288,Velocidad 1
0.5225,2.605,4289,Velocidad 1
0.52333,2.608,4291,Velocidad 1
0.52417,2.613,4291,Velocidad 1
0.525,2.618,4293,Velocidad 1
0.52583,2.62,4294,Velocidad 1
0.52667,2.625,4295,Velocidad 1
0.5275,2.63,4296,Velocidad 1
0.52833,2.634,4297,Velocidad 1
0.52917,2.636,4298,Velocidad 1
0.53,2.641,4299,Velocidad 1
0.53083,2.646,4300,Velocidad 1
0.53167,2.648,4300,Velocidad 1
0.5325,2.653,4301,Velocidad 1
0.53333,2.658,4303,Velocidad 1
0.53417,2.663,4304,Velocidad 1
0.535,2.667,4305,Velocidad 1
0.53583,2.671,4306,Velocidad 1
0.53667,2.675,4307,Velocidad 1
0.5375,2.679,4308,Velocidad 1
0.53833,2.683,4309,Velocidad 1
0.53917,2.688,4310,Velocidad 1
0.54,2.693,4311,Velocidad 1
0.54083,2.696,4312,Velocidad 1
0.54167,2.7,4313,Velocidad 1
0.5425,2.703,4314,Velocidad 1
0.54333,2.71,4315,Velocidad 1
0.54417,2.713,4316,Velocidad 1
0.545,2.716,4317,Velocidad 1
0.54583,2.72,4318,Velocidad 1
0.54667,2.725,4319,Velocidad 1
0.5475,2.731,4320,Velocidad 1
0.54833,2.732,4321,Velocidad 1
0.54917,2.737,4322,Velocidad 1
0.55,2.743,4323,Velocidad 1
0.55083,2.746,4324,Velocidad 1
0.55167,2.748,4324,Velocidad 1
0.5525,2.755,4325,Velocidad 1
0.55333,2.759,4326,Velocidad 1
0.55417,2.762,4328,Velocidad 1
0.555,2.767,4329,Velocidad 1
0.55583,2.77,4330,Velocidad 1
0.55667,2.775,4331,Velocidad 1
0.5575,2.779,4332,Velocidad 1
0.55833,2.784,4332,Velocidad 1
0.55917,2.787,4333,Velocidad 1
0.56,2.792,4334,Velocidad 1
0.56083,2.796,4335,Velocidad 1
0.56167,2.8,4336,Velocidad 1
0.5625,2.804,4337,Velocidad 1
0.56333,2.808,4338,Velocidad 1
0.56417,2.812,4339,Velocidad 1
0.565,2.818,4340,Velocidad 1
0.56583,2.822,4341,Velocidad 1
0.56667,2.824,4342,Velocidad 1
0.5675,2.827,4343,Velocidad 1
0.56833,2.834,4344,Velocidad 1
0.56917,2.837,4345,Velocidad 1
0.57,2.841,4345,Velocidad 1
0.57083,2.846,4346,Velocidad 1
0.57167,2.85,4347,Velocidad 1
0.5725,2.852,4348,Velocidad 1
0.57333,2.859,4349,Velocidad 1
0.57417,2.863,4350,Velocidad 1
0.575,2.867,4351,Velocidad 1
0.57583,2.871,4352,Velocidad 1
0.57667,2.875,4353,Velocidad 1
0.5775,2.879,4353,Velocidad 1
0.57833,2.883,4354,Velocidad 1
0.57917,2.888,4355,Velocidad 1
0.58,2.891,4356,Velocidad 1
0.58083,2.895,4357,Velocidad 1
0.58167,2.899,4358,Velocidad 1
0.5825,2.904,4359,Velocidad 1
0.58333,2.909,4360,Velocidad 1
