20
       -0,004177	       -0,299648	        0,288368	        0,285122	        0,525022	        0,477673	       -0,006338	        1,421760
       -0,004482	       -0,299342	        0,288368	        0,284817	        0,524717	        0,477673	       -0,006338	        1,422370
       -0,004482	       -0,299037	        0,288063	        0,285427	        0,525022	        0,477979	       -0,006948	        1,422370
       -0,004177	       -0,299342	        0,288368	        0,285122	        0,524717	        0,477979	       -0,006643	        1,422065
       -0,004482	       -0,299037	        0,288368	        0,284817	        0,525022	        0,477673	       -0,006948	        1,422370
       -0,004177	       -0,299342	        0,288063	        0,284817	        0,524717	        0,478284	       -0,006948	        1,422370
       -0,004787	       -0,299648	        0,288063	        0,285122	        0,525022	        0,477979	       -0,006643	        1,422675
       -0,004787	       -0,298427	        0,288368	        0,284817	        0,525022	        0,477673	       -0,006948	        1,422370
       -0,004482	       -0,299037	        0,288063	        0,284817	        0,524412	        0,477673	       -0,005422	        1,422370
       -0,005093	       -0,299342	        0,287757	        0,284817	        0,524717	        0,477673	       -0,006948	        1,422065
       -0,004787	       -0,299648	        0,288063	        0,285427	        0,525022	        0,477979	       -0,007864	        1,422065
       -0,004177	       -0,299037	        0,287757	        0,285122	        0,525328	        0,477673	       -0,007254	        1,422370
       -0,004787	       -0,299342	        0,287452	        0,285427	        0,525328	        0,477673	       -0,008169	        1,422370
       -0,004482	       -0,299648	        0,288978	        0,284512	        0,524717	        0,477673	       -0,006948	        1,422065
       -0,004177	       -0,299648	        0,288673	        0,285427	        0,524717	        0,477673	       -0,006643	        1,422370
       -0,004482	       -0,299342	        0,287452	        0,284512	        0,524717	        0,477673	       -0,006643	        1,422370
       -0,004482	       -0,299648	        0,287757	        0,285122	        0,525022	        0,477979	       -0,006948	        1,421760
       -0,004482	       -0,299037	        0,288978	        0,284817	        0,525022	        0,478284	       -0,008169	        1,422065
       -0,005093	       -0,299648	        0,288978	        0,285122	        0,525022	        0,477673	       -0,006643	        1,421760
       -0,004482	       -0,299342	        0,288368	        0,284817	        0,525022	        0,477673	       -0,006643	        1,422370
       -0,005093	       -0,299342	        0,288673	        0,285122	        0,524717	        0,478284	       -0,006643	        1,422065
       -0,004787	       -0,299342	        0,288978	        0,285122	        0,524717	        0,477979	       -0,006643	        1,421760
       -0,004177	       -0,299037	        0,289283	        0,284817	        0,525022	        0,477063	       -0,007254	        1,422065
       -0,004482	       -0,299342	        0,288673	        0,284512	        0,525022	        0,478284	       -0,007254	        1,422675
       -0,004177	       -0,299342	        0,288673	        0,284512	        0,524412	        0,477673	       -0,005422	        1,422675
       -0,003872	       -0,299342	        0,288368	        0,285427	        0,525022	        0,477673	       -0,006948	        1,422370
       -0,004482	       -0,299037	        0,288368	        0,285122	        0,525328	        0,477673	       -0,007254	        1,422370
       -0,004482	       -0,299342	        0,289283	        0,285122	        0,525328	        0,477368	       -0,007254	        1,422065
       -0,004177	       -0,299342	        0,288978	        0,284817	        0,524412	        0,477979	       -0,006948	        1,422065
       -0,004177	       -0,299648	        0,288978	        0,285122	        0,525328	        0,478284	       -0,006948	        1,422675
       -0,004177	       -0,299037	        0,288978	        0,285122	        0,525022	        0,477368	       -0,005728	        1,422065
       -0,004787	       -0,299648	        0,289283	        0,285427	        0,525328	        0,477673	       -0,006643	        1,422370
       -0,003567	       -0,299342	        0,288978	        0,284817	        0,524412	        0,477979	       -0,006948	        1,422370
       -0,004177	       -0,299648	        0,288673	        0,284817	        0,524412	        0,477673	       -0,008169	        1,421760
       -0,004482	       -0,299342	        0,288368	        0,284817	        0,524717	        0,477979	       -0,008169	        1,422065
       -0,004177	       -0,299648	        0,288673	        0,285122	        0,524717	        0,477979	       -0,008169	        1,422675
       -0,004482	       -0,299648	        0,288368	        0,285733	        0,525022	        0,477673	       -0,006948	        1,422065
       -0,005093	       -0,298732	        0,288368	        0,285427	        0,524717	        0,477979	       -0,006643	        1,422370
       -0,004482	       -0,299648	        0,288063	        0,285427	        0,524717	        0,477063	       -0,006643	        1,422065
       -0,004787	       -0,299037	        0,288063	        0,285122	        0,525022	        0,477673	       -0,005117	        1,422675
