20
       -0,003872	        0,101917	       -0,157421	        0,052889	        0,405993	       -0,020960	       -0,022818	        1,451365
       -0,003872	        0,101917	       -0,158336	        0,052279	        0,405993	       -0,020655	       -0,023733	        1,450754
       -0,003872	        0,101917	       -0,157726	        0,052889	        0,405993	       -0,020655	       -0,023123	        1,451365
       -0,003872	        0,101917	       -0,158641	        0,052889	        0,405687	       -0,020655	       -0,022513	        1,450754
       -0,003872	        0,102222	       -0,158336	        0,052584	        0,405687	       -0,020350	       -0,022818	        1,451059
       -0,004482	        0,101917	       -0,158031	        0,052584	        0,406298	       -0,020655	       -0,023428	        1,451059
       -0,004177	        0,101917	       -0,157421	        0,052889	        0,406603	       -0,020960	       -0,023733	        1,451059
       -0,003872	        0,101612	       -0,157726	        0,052584	        0,405993	       -0,020960	       -0,024039	        1,451365
       -0,003872	        0,101917	       -0,157726	        0,052889	        0,406298	       -0,020960	       -0,022513	        1,451059
       -0,003567	        0,101917	       -0,157726	        0,052584	        0,405993	       -0,020655	       -0,022208	        1,451059
       -0,003872	        0,101612	       -0,157726	        0,052584	        0,405993	       -0,020960	       -0,024039	        1,451059
       -0,003872	        0,101612	       -0,158031	        0,052889	        0,405993	       -0,020655	       -0,023733	        1,451059
       -0,003872	        0,101612	       -0,157726	        0,053194	        0,405993	       -0,021266	       -0,024344	        1,451059
       -0,003872	        0,101612	       -0,158031	        0,052584	        0,406298	       -0,020960	       -0,022513	        1,451365
       -0,003872	        0,101612	       -0,157421	        0,052889	        0,405687	       -0,020655	       -0,022513	        1,450754
       -0,003262	        0,101917	       -0,157726	        0,052889	        0,405993	       -0,020655	       -0,022818	        1,451059
       -0,003567	        0,102222	       -0,158031	        0,052889	        0,405993	       -0,020655	       -0,022818	        1,450449
       -0,004177	        0,101612	       -0,157726	        0,052584	        0,406298	       -0,020655	       -0,023733	        1,450754
       -0,003567	        0,102222	       -0,158031	        0,053194	        0,405993	       -0,020960	       -0,022513	        1,451059
       -0,004482	        0,101917	       -0,157726	        0,052584	        0,406298	       -0,020960	       -0,023733	        1,450754
       -0,003872	        0,101917	       -0,157116	        0,052584	        0,406298	       -0,020655	       -0,023733	        1,451059
       -0,004177	        0,101612	       -0,158947	        0,052889	        0,406298	       -0,021266	       -0,023123	        1,451059
       -0,003872	        0,101917	       -0,158641	        0,052889	        0,406603	       -0,020350	       -0,022818	        1,451365
       -0,004177	        0,101917	       -0,158336	        0,052889	        0,405993	       -0,020655	       -0,024039	        1,450449
       -0,003872	        0,101917	       -0,158641	        0,052279	        0,405687	       -0,020350	       -0,022818	        1,450449
       -0,003872	        0,101917	       -0,158947	        0,052584	        0,405993	       -0,020960	       -0,022513	        1,451059
       -0,003567	        0,102222	       -0,158031	        0,052889	        0,405993	       -0,020350	       -0,024344	        1,450754
       -0,004482	        0,101917	       -0,158947	        0,052279	        0,405993	       -0,020655	       -0,023428	        1,451059
       -0,004177	        0,101306	       -0,158336	        0,052889	        0,405993	       -0,020960	       -0,023123	        1,450754
       -0,004177	        0,102222	       -0,158031	        0,052279	        0,405993	       -0,020960	       -0,022513	        1,450754
       -0,003567	        0,102527	       -0,158031	        0,052889	        0,406603	       -0,020655	       -0,024039	        1,451059
       -0,003872	        0,101612	       -0,158336	        0,052584	        0,405687	       -0,020960	       -0,024344	        1,450754
       -0,003567	        0,101612	       -0,158641	        0,053194	        0,406298	       -0,021266	       -0,024344	        1,451059
       -0,004177	        0,101612	       -0,158031	        0,052889	        0,405993	       -0,021266	       -0,022208	        1,451059
       -0,003872	        0,101612	       -0,158336	        0,052279	        0,405993	       -0,020960	       -0,022513	        1,450754
       -0,003567	        0,101917	       -0,158641	        0,052889	        0,406298	       -0,020655	       -0,022818	        1,450449
       -0,003872	        0,101917	       -0,158641	        0,052279	        0,405993	       -0,020655	       -0,024039	        1,450754
       -0,004177	        0,101917	       -0,158336	        0,052584	        0,405993	       -0,020960	       -0,022818	        1,451365
       -0,004177	        0,101917	       -0,158031	        0,052889	        0,405687	       -0,020960	       -0,022513	        1,451365
       -0,004177	        0,101612	       -0,158031	        0,052584	        0,406298	       -0,020960	       -0,022818	        1,451365
       -0,003567	        0,102222	       -0,158031	        0,052889	        0,405687	       -0,020960	       -0,023123	        1,450144
       -0,003872	        0,101612	       -0,158031	        0,053194	        0,406603	       -0,020960	       -0,022818	        1,451059
       -0,003567	        0,101306	       -0,158641	        0,052584	        0,405993	       -0,021266	       -0,023428	        1,451059
       -0,004177	        0,101612	       -0,157421	        0,052584	        0,405993	       -0,021571	       -0,022513	        1,450754
       -0,003567	        0,101917	       -0,158031	        0,053194	        0,405687	       -0,021571	       -0,022818	        1,450754
       -0,003872	        0,101917	       -0,158336	        0,052584	        0,406298	       -0,020655	       -0,022208	        1,451059
       -0,004177	        0,101612	       -0,158336	        0,052584	        0,406298	       -0,020350	       -0,024039	        1,450144
       -0,003262	        0,101917	       -0,158336	        0,052584	        0,405993	       -0,020960	       -0,022513	        1,451059
       -0,004177	        0,101917	       -0,157726	        0,052584	        0,405993	       -0,020960	       -0,023428	        1,451059
       -0,003567	        0,101001	       -0,158641	        0,052279	        0,406603	       -0,020655	       -0,024039	        1,450449
       -0,003567	        0,102222	       -0,158336	        0,052584	        0,405993	       -0,020655	       -0,024649	        1,451059
       -0,003567	        0,101917	       -0,157726	        0,052584	        0,405993	       -0,020655	       -0,022818	        1,451059
       -0,003872	        0,101612	       -0,157421	        0,052889	        0,405993	       -0,020960	       -0,022818	        1,451059
       -0,004177	        0,102222	       -0,157726	        0,052889	        0,405993	       -0,020655	       -0,022818	        1,451059
       -0,003872	        0,101306	       -0,157726	        0,052889	        0,405993	       -0,021266	       -0,023123	        1,450449
       -0,003567	        0,101612	       -0,158336	        0,052279	        0,405687	       -0,020960	       -0,022513	        1,450754
       -0,003872	        0,101612	       -0,157421	        0,052889	        0,406298	       -0,021266	       -0,024954	        1,451059
       -0,003872	        0,101612	       -0,158031	        0,052584	        0,405993	       -0,020655	       -0,024344	        1,450754
       -0,003567	        0,102222	       -0,157726	        0,052584	        0,405993	       -0,020960	       -0,023733	        1,451059
       -0,004177	        0,101306	       -0,158031	        0,052584	        0,405993	       -0,021266	       -0,022513	        1,450754
       -0,003262	        0,101917	       -0,157421	        0,052584	        0,405993	       -0,021571	       -0,024039	        1,451059
       -0,003872	        0,101612	       -0,157726	        0,052279	        0,405993	       -0,021266	       -0,024039	        1,451059
       -0,004177	        0,101612	       -0,157726	        0,052889	        0,405993	       -0,020960	       -0,023123	        1,450754
       -0,003872	        0,101612	       -0,158336	        0,052584	        0,406298	       -0,020960	       -0,022818	        1,450754
       -0,003262	        0,101612	       -0,157421	        0,052889	        0,405993	       -0,020960	       -0,022208	        1,451365
       -0,003567	        0,101612	       -0,157726	        0,052889	        0,405993	       -0,020655	       -0,024039	        1,451365
       -0,003567	        0,101612	       -0,157421	        0,052584	        0,405687	       -0,020960	       -0,022818	        1,450754
       -0,003872	        0,102527	       -0,158031	        0,052584	        0,405993	       -0,020655	       -0,023123	        1,451365
       -0,004177	        0,101917	       -0,157421	        0,052889	        0,405687	       -0,020960	       -0,022513	        1,450754
       -0,003872	        0,101612	       -0,157726	        0,052889	        0,405687	       -0,020960	       -0,022208	        1,451059
       -0,003872	        0,101917	       -0,157726	        0,052889	        0,405993	       -0,020960	       -0,022513	        1,451365
       -0,003872	        0,101306	       -0,157116	        0,052584	        0,405993	       -0,020960	       -0,023428	        1,450754
       -0,003872	        0,101612	       -0,157726	        0,052584	        0,406298	       -0,021266	       -0,022208	        1,451059
       -0,003567	        0,101612	       -0,157116	        0,052584	        0,406603	       -0,020960	       -0,022818	        1,450144
       -0,004177	        0,102222	       -0,157726	        0,052584	        0,405687	       -0,020960	       -0,022513	        1,450449
       -0,003872	        0,101917	       -0,158031	        0,051973	        0,405687	       -0,020655	       -0,022513	        1,450449
       -0,003872	        0,101306	       -0,158031	        0,052584	        0,406298	       -0,021266	       -0,022513	        1,451059
       -0,003567	        0,101612	       -0,158031	        0,052889	        0,405993	       -0,021266	       -0,022818	        1,451059
       -0,003872	        0,101917	       -0,158031	        0,051973	        0,405687	       -0,020655	       -0,023123	        1,451365
       -0,003567	        0,101306	       -0,158336	        0,052889	        0,406298	       -0,020655	       -0,023123	        1,451059
       -0,003872	        0,101612	       -0,158031	        0,052889	        0,405993	       -0,020960	       -0,024344	        1,451059
       -0,003872	        0,101917	       -0,158641	        0,052279	        0,406298	       -0,020960	       -0,022818	        1,450449
       -0,003872	        0,101306	       -0,158336	        0,052889	        0,405687	       -0,020960	       -0,023123	        1,451059
       -0,004177	        0,101612	       -0,158031	        0,052889	        0,405993	       -0,020960	       -0,021902	        1,451365
       -0,003567	        0,101917	       -0,158031	        0,052584	        0,405077	       -0,020960	       -0,022513	        1,450754
       -0,003872	        0,101612	       -0,157421	        0,052584	        0,406298	       -0,021266	       -0,022818	        1,451365
       -0,004177	        0,102222	       -0,158947	        0,052584	        0,405687	       -0,020960	       -0,023428	        1,451059
       -0,004177	        0,101917	       -0,158641	        0,052584	        0,405687	       -0,020960	       -0,022513	        1,451059
       -0,004177	        0,101917	       -0,158336	        0,052889	        0,405993	       -0,020960	       -0,022818	        1,451365
       -0,003872	        0,101612	       -0,158336	        0,052584	        0,405687	       -0,021266	       -0,024344	        1,450754
       -0,004177	        0,102222	       -0,157726	        0,052584	        0,405993	       -0,021266	       -0,022818	        1,450449
       -0,004177	        0,101612	       -0,157421	        0,052279	        0,405687	       -0,020960	       -0,024344	        1,450754
       -0,003567	        0,101306	       -0,158031	        0,052584	        0,405993	       -0,020960	       -0,021902	        1,451059
       -0,004177	        0,101612	       -0,158031	        0,052889	        0,406298	       -0,020655	       -0,022818	        1,450754
       -0,003567	        0,101612	       -0,158641	        0,052889	        0,405993	       -0,020350	       -0,022513	        1,450449
       -0,004177	        0,101917	       -0,158641	        0,052279	        0,405993	       -0,020960	       -0,024039	        1,450449
       -0,003567	        0,101001	       -0,158641	        0,052889	        0,405993	       -0,020960	       -0,022818	        1,451365
       -0,003872	        0,101612	       -0,158031	        0,053194	        0,405993	       -0,020960	       -0,022818	        1,451059
