20
       -0.004482	        0.236484	       -0.623348	       -0.056972	        1.579809	        0.176784	       -0.017935	        1.464183
       -0.004787	        0.237094	       -0.623043	       -0.057277	        1.579809	        0.176479	       -0.020071	        1.470287
       -0.004482	        0.236484	       -0.622433	       -0.056972	        1.579809	        0.176784	       -0.020071	        1.473339
       -0.004482	        0.236484	       -0.623043	       -0.057277	        1.579504	        0.176784	       -0.018240	        1.472424
       -0.004177	        0.236484	       -0.623348	       -0.057277	        1.579504	        0.176174	       -0.018545	        1.473339
       -0.004482	        0.236484	       -0.622127	       -0.056972	        1.581640	        0.176479	       -0.018545	        1.473034
       -0.004482	        0.236789	       -0.622433	       -0.057277	        1.581640	        0.176479	       -0.019461	        1.473645
       -0.004787	        0.237094	       -0.623043	       -0.057277	        1.581335	        0.177089	       -0.018545	        1.473645
       -0.004482	        0.236484	       -0.623043	       -0.056972	        1.581945	        0.176784	       -0.017630	        1.473950
       -0.005093	        0.236484	       -0.623653	       -0.057277	        1.581640	        0.176784	       -0.018240	        1.473645
       -0.004177	        0.236789	       -0.623043	       -0.057277	        1.581640	        0.176784	       -0.019461	        1.471813
       -0.004482	        0.236789	       -0.623348	       -0.057277	        1.581945	        0.177089	       -0.019766	        1.472424
       -0.004787	        0.236789	       -0.622738	       -0.057582	        1.581640	        0.176784	       -0.019766	        1.466320
       -0.004787	        0.236484	       -0.622738	       -0.056972	        1.581335	        0.176479	       -0.019461	        1.473645
       -0.004482	        0.236789	       -0.622433	       -0.057277	        1.581640	        0.176784	       -0.019461	        1.473339
       -0.004177	        0.237094	       -0.623348	       -0.056667	        1.581335	        0.176784	       -0.018240	        1.467540
       -0.004177	        0.237094	       -0.623043	       -0.057277	        1.581640	        0.176784	       -0.018240	        1.467540
       -0.004482	        0.236789	       -0.623043	       -0.057277	        1.579198	        0.177089	       -0.018240	        1.473339
       -0.004787	        0.236789	       -0.623348	       -0.056972	        1.579198	        0.176784	       -0.019766	        1.473645
       -0.004482	        0.236789	       -0.622127	       -0.056972	        1.579809	        0.176479	       -0.018240	        1.467540
       -0.004482	        0.236789	       -0.623653	       -0.056667	        1.579809	        0.176784	       -0.019766	        1.466014
       -0.004482	        0.236484	       -0.623653	       -0.057277	        1.579809	        0.176479	       -0.020071	        1.472424
       -0.004787	        0.236484	       -0.622738	       -0.056972	        1.579198	        0.176479	       -0.019156	        1.473339
       -0.004482	        0.236178	       -0.622738	       -0.056972	        1.579198	        0.176479	       -0.018545	        1.472729
       -0.003872	        0.236789	       -0.623348	       -0.056972	        1.579504	        0.177089	       -0.017935	        1.473339
       -0.004177	        0.236789	       -0.623348	       -0.056972	        1.579198	        0.176479	       -0.018240	        1.464488
       -0.004787	        0.236789	       -0.623348	       -0.056972	        1.579198	        0.176479	       -0.018851	        1.473034
       -0.004787	        0.236484	       -0.623348	       -0.057277	        1.579198	        0.177089	       -0.018240	        1.473034
       -0.004482	        0.236789	       -0.623653	       -0.056667	        1.579809	        0.176784	       -0.017935	        1.472118
       -0.004482	        0.236484	       -0.623958	       -0.057277	        1.579809	        0.176479	       -0.018545	        1.465404
       -0.004787	        0.236484	       -0.623958	       -0.057277	        1.579504	        0.176784	       -0.020071	        1.465709
       -0.004787	        0.236789	       -0.623348	       -0.057277	        1.579504	        0.176784	       -0.018240	        1.466320
       -0.004787	        0.237094	       -0.624263	       -0.056972	        1.579504	        0.176784	       -0.019766	        1.473339
       -0.004482	        0.236484	       -0.623958	       -0.056972	        1.579504	        0.176479	       -0.018240	        1.467235
       -0.004787	        0.236789	       -0.623958	       -0.057277	        1.579198	        0.176784	       -0.018240	        1.473645
       -0.005093	        0.236789	       -0.623958	       -0.057277	        1.579504	        0.177395	       -0.018240	        1.473339
       -0.004787	        0.236789	       -0.623043	       -0.057582	        1.579504	        0.176784	       -0.017935	        1.473645
       -0.004177	        0.236484	       -0.623043	       -0.056972	        1.579504	        0.176479	       -0.019766	        1.473339
       -0.003872	        0.236789	       -0.623653	       -0.056972	        1.579198	        0.176784	       -0.017935	        1.473645
       -0.004787	        0.236789	       -0.622127	       -0.056972	        1.580419	        0.177089	       -0.018545	        1.464488
       -0.004482	        0.237094	       -0.622738	       -0.057277	        1.579809	        0.176174	       -0.019461	        1.464794
       -0.004482	        0.236484	       -0.622433	       -0.057582	        1.579809	        0.176479	       -0.019156	        1.473339
       -0.004482	        0.236178	       -0.621822	       -0.057277	        1.579198	        0.176784	       -0.020376	        1.472729
       -0.004482	        0.236789	       -0.622738	       -0.057582	        1.579198	        0.177089	       -0.017935	        1.473645
       -0.004787	        0.236484	       -0.622738	       -0.057277	        1.579198	        0.176479	       -0.019766	        1.473339
