English Unit Abbreviations=Time ( min ),Position ( mm ),Load ( kg ),Zona
Archivo de punto de datos de Partner
Inicio del ensayo Wed 16 Dec 2015 16:13:47
Tiempo ( min ),Posición ( mm ),Carga ( kg ),Zona
0.275,0.138,197,Velocidad 1
0.27667,0.14,199,Velocidad 1
0.27833,0.138,201,Velocidad 1
0.28,0.141,205,Velocidad 1
0.28167,0.14,208,Velocidad 1
0.28333,0.141,212,Velocidad 1
0.285,0.142,215,Velocidad 1
0.28667,0.144,217,Velocidad 1
0.28833,0.143,220,Velocidad 1
0.29,0.146,225,Velocidad 1
0.29167,0.148,227,Velocidad 1
0.29333,0.146,229,Velocidad 1
0.295,0.147,233,Velocidad 1
0.29667,0.148,236,Velocidad 1
0.29833,0.15,239,Velocidad 1
0.3,0.149,242,Velocidad 1
0.30167,0.151,245,Velocidad 1
0.30333,0.153,248,Velocidad 1
0.305,0.154,252,Velocidad 1
0.30667,0.152,256,Velocidad 1
0.30833,0.155,259,Velocidad 1
0.31,0.156,262,Velocidad 1
0.31167,0.154,266,Velocidad 1
0.31333,0.157,268,Velocidad 1
0.315,0.159,272,Velocidad 1
0.31667,0.16,275,Velocidad 1
0.31833,0.158,278,Velocidad 1
0.32,0.16,282,Velocidad 1
0.32167,0.16,286,Velocidad 1
0.32333,0.162,291,Velocidad 1
0.325,0.162,294,Velocidad 1
0.32667,0.164,297,Velocidad 1
0.32833,0.166,301,Velocidad 1
0.33,0.165,304,Velocidad 1
0.33167,0.168,309,Velocidad 1
0.33333,0.167,312,Velocidad 1
0.335,0.169,316,Velocidad 1
0.33667,0.17,319,Velocidad 1
0.33833,0.171,324,Velocidad 1
0.34,0.171,329,Velocidad 1
0.34167,0.171,331,Velocidad 1
0.34333,0.173,336,Velocidad 1
0.345,0.174,340,Velocidad 1
0.34667,0.173,344,Velocidad 1
0.34833,0.175,347,Velocidad 1
0.35,0.176,350,Velocidad 1
0.35167,0.175,354,Velocidad 1
0.35333,0.177,358,Velocidad 1
0.355,0.179,363,Velocidad 1
0.35667,0.179,366,Velocidad 1
0.35833,0.181,370,Velocidad 1
0.36,0.181,375,Velocidad 1
0.36167,0.18,380,Velocidad 1
0.36333,0.181,384,Velocidad 1
0.365,0.182,388,Velocidad 1
0.36667,0.182,391,Velocidad 1
0.36833,0.185,395,Velocidad 1
0.37,0.184,398,Velocidad 1
0.37167,0.187,401,Velocidad 1
0.37333,0.188,405,Velocidad 1
0.375,0.187,411,Velocidad 1
0.37667,0.189,416,Velocidad 1
0.37833,0.191,421,Velocidad 1
0.38,0.191,425,Velocidad 1
0.38167,0.19,431,Velocidad 1
0.38333,0.19,435,Velocidad 1
0.385,0.195,438,Velocidad 1
0.38667,0.194,442,Velocidad 1
0.38833,0.196,445,Velocidad 1
0.39,0.193,451,Velocidad 1
0.39167,0.197,456,Velocidad 1
0.39333,0.198,459,Velocidad 1
0.395,0.197,463,Velocidad 1
0.39667,0.199,469,Velocidad 1
0.39833,0.2,471,Velocidad 1
0.4,0.201,475,Velocidad 1
0.40167,0.2,480,Velocidad 1
0.40333,0.202,484,Velocidad 1
0.405,0.204,489,Velocidad 1
0.40667,0.203,494,Velocidad 1
0.40833,0.203,498,Velocidad 1
0.41,0.206,502,Velocidad 1
0.41167,0.206,508,Velocidad 1
0.41333,0.208,513,Velocidad 1
0.415,0.209,518,Velocidad 1
0.41667,0.209,522,Velocidad 1
0.41833,0.21,525,Velocidad 1
0.42,0.209,532,Velocidad 1
0.42167,0.212,536,Velocidad 1
0.42333,0.211,541,Velocidad 1
0.425,0.211,544,Velocidad 1
0.42667,0.212,551,Velocidad 1
0.42833,0.213,556,Velocidad 1
0.43,0.215,561,Velocidad 1
0.43167,0.217,566,Velocidad 1
0.43333,0.219,573,Velocidad 1
0.435,0.219,576,Velocidad 1
0.43667,0.22,582,Velocidad 1
0.43833,0.221,586,Velocidad 1
0.44,0.219,591,Velocidad 1
0.44167,0.22,597,Velocidad 1
0.44333,0.223,601,Velocidad 1
0.445,0.222,606,Velocidad 1
0.44667,0.224,611,Velocidad 1
0.44833,0.224,617,Velocidad 1
0.45,0.226,623,Velocidad 1
0.45167,0.227,628,Velocidad 1
0.45333,0.228,634,Velocidad 1
0.455,0.227,640,Velocidad 1
0.45667,0.228,646,Velocidad 1
0.45833,0.231,650,Velocidad 1
0.46,0.229,655,Velocidad 1
0.46167,0.232,662,Velocidad 1
0.46333,0.231,667,Velocidad 1
0.465,0.233,672,Velocidad 1
0.46667,0.234,677,Velocidad 1
0.46833,0.234,683,Velocidad 1
0.47,0.236,688,Velocidad 1
0.47167,0.237,694,Velocidad 1
0.47333,0.237,699,Velocidad 1
0.475,0.237,705,Velocidad 1
0.47667,0.239,712,Velocidad 1
0.47833,0.24,718,Velocidad 1
0.48,0.24,723,Velocidad 1
0.48167,0.242,731,Velocidad 1
0.48333,0.241,736,Velocidad 1
0.485,0.244,742,Velocidad 1
0.48667,0.243,746,Velocidad 1
0.48833,0.245,751,Velocidad 1
0.49,0.247,756,Velocidad 1
0.49167,0.248,762,Velocidad 1
0.49333,0.247,768,Velocidad 1
0.495,0.247,774,Velocidad 1
0.49667,0.249,781,Velocidad 1
0.49833,0.25,785,Velocidad 1
0.5,0.25,788,Velocidad 1
0.50167,0.252,796,Velocidad 1
0.50333,0.251,803,Velocidad 1
0.505,0.252,811,Velocidad 1
0.50667,0.255,817,Velocidad 1
0.50833,0.255,824,Velocidad 1
0.51,0.257,827,Velocidad 1
0.51167,0.257,835,Velocidad 1
0.51333,0.256,841,Velocidad 1
0.515,0.257,844,Velocidad 1
0.51667,0.259,850,Velocidad 1
0.51833,0.26,855,Velocidad 1
0.52,0.26,859,Velocidad 1
0.52167,0.262,869,Velocidad 1
0.52333,0.262,876,Velocidad 1
0.525,0.261,883,Velocidad 1
0.52667,0.263,890,Velocidad 1
0.52833,0.265,897,Velocidad 1
0.53,0.265,902,Velocidad 1
0.53167,0.267,909,Velocidad 1
0.53333,0.268,914,Velocidad 1
0.535,0.269,921,Velocidad 1
0.53667,0.269,926,Velocidad 1
0.53833,0.27,934,Velocidad 1
0.54,0.269,940,Velocidad 1
0.54167,0.272,949,Velocidad 1
0.54333,0.273,955,Velocidad 1
0.545,0.274,962,Velocidad 1
0.54667,0.275,969,Velocidad 1
0.54833,0.274,978,Velocidad 1
0.55,0.276,981,Velocidad 1
0.55167,0.275,987,Velocidad 1
0.55333,0.278,994,Velocidad 1
0.555,0.28,1003,Velocidad 1
0.55667,0.281,1009,Velocidad 1
0.55833,0.279,1017,Velocidad 1
0.56,0.281,1026,Velocidad 1
0.56167,0.282,1034,Velocidad 1
0.56333,0.283,1042,Velocidad 1
0.565,0.282,1050,Velocidad 1
0.56667,0.283,1057,Velocidad 1
0.56833,0.285,1062,Velocidad 1
0.57,0.286,1068,Velocidad 1
0.57167,0.287,1074,Velocidad 1
0.57333,0.286,1078,Velocidad 1
0.575,0.287,1086,Velocidad 1
0.57667,0.288,1097,Velocidad 1
0.57833,0.292,1103,Velocidad 1
0.58,0.288,1111,Velocidad 1
0.58167,0.291,1115,Velocidad 1
0.58333,0.291,1123,Velocidad 1
0.585,0.295,1128,Velocidad 1
0.58667,0.293,1135,Velocidad 1
0.58833,0.296,1144,Velocidad 1
0.59,0.293,1150,Velocidad 1
0.59167,0.297,1156,Velocidad 1
0.59333,0.296,1164,Velocidad 1
0.595,0.297,1172,Velocidad 1
0.59667,0.299,1179,Velocidad 1
0.59833,0.3,1187,Velocidad 1
0.6,0.3,1196,Velocidad 1
0.60167,0.302,1205,Velocidad 1
0.60333,0.304,1211,Velocidad 1
0.605,0.303,1216,Velocidad 1
0.60667,0.303,1222,Velocidad 1
0.60833,0.303,1230,Velocidad 1
0.61,0.305,1236,Velocidad 1
0.61167,0.307,1245,Velocidad 1
0.61333,0.306,1254,Velocidad 1
0.615,0.308,1262,Velocidad 1
0.61667,0.31,1267,Velocidad 1
0.61833,0.309,1274,Velocidad 1
0.62,0.311,1284,Velocidad 1
0.62167,0.31,1290,Velocidad 1
0.62333,0.313,1298,Velocidad 1
0.625,0.312,1304,Velocidad 1
0.62667,0.313,1312,Velocidad 1
0.62833,0.315,1319,Velocidad 1
0.63,0.314,1325,Velocidad 1
0.63167,0.317,1335,Velocidad 1
0.63333,0.318,1343,Velocidad 1
0.635,0.318,1348,Velocidad 1
0.63667,0.319,1357,Velocidad 1
0.63833,0.317,1363,Velocidad 1
0.64,0.319,1372,Velocidad 1
0.64167,0.322,1381,Velocidad 1
0.64333,0.322,1388,Velocidad 1
0.645,0.323,1398,Velocidad 1
0.64667,0.324,1404,Velocidad 1
0.64833,0.323,1411,Velocidad 1
0.65,0.326,1419,Velocidad 1
0.65167,0.325,1430,Velocidad 1
0.65333,0.326,1439,Velocidad 1
0.655,0.328,1447,Velocidad 1
0.65667,0.329,1454,Velocidad 1
0.65833,0.331,1461,Velocidad 1
0.66,0.332,1472,Velocidad 1
0.66167,0.332,1479,Velocidad 1
0.66333,0.333,1487,Velocidad 1
0.665,0.333,1494,Velocidad 1
0.66667,0.333,1504,Velocidad 1
0.66833,0.334,1516,Velocidad 1
0.67,0.334,1522,Velocidad 1
0.67167,0.335,1529,Velocidad 1
0.67333,0.338,1537,Velocidad 1
0.675,0.338,1543,Velocidad 1
0.67667,0.34,1549,Velocidad 1
0.67833,0.339,1560,Velocidad 1
0.68,0.341,1567,Velocidad 1
0.68167,0.343,1576,Velocidad 1
0.68333,0.343,1586,Velocidad 1
0.685,0.343,1594,Velocidad 1
0.68667,0.345,1604,Velocidad 1
0.68833,0.345,1611,Velocidad 1
0.69,0.347,1620,Velocidad 1
0.69167,0.348,1630,Velocidad 1
0.69333,0.346,1640,Velocidad 1
0.695,0.349,1644,Velocidad 1
0.69667,0.349,1653,Velocidad 1
0.69833,0.351,1661,Velocidad 1
0.7,0.35,1672,Velocidad 1
0.70167,0.35,1683,Velocidad 1
0.70333,0.351,1691,Velocidad 1
0.705,0.352,1698,Velocidad 1
0.70667,0.353,1708,Velocidad 1
0.70833,0.356,1717,Velocidad 1
0.71,0.356,1727,Velocidad 1
0.71167,0.356,1733,Velocidad 1
0.71333,0.358,1742,Velocidad 1
0.715,0.359,1751,Velocidad 1
0.71667,0.359,1761,Velocidad 1
0.71833,0.36,1769,Velocidad 1
0.72,0.361,1780,Velocidad 1
0.72167,0.36,1786,Velocidad 1
0.72333,0.363,1799,Velocidad 1
0.725,0.363,1804,Velocidad 1
0.72667,0.363,1815,Velocidad 1
0.72833,0.363,1824,Velocidad 1
0.73,0.366,1831,Velocidad 1
0.73167,0.367,1841,Velocidad 1
0.73333,0.366,1849,Velocidad 1
0.735,0.369,1860,Velocidad 1
0.73667,0.368,1868,Velocidad 1
0.73833,0.37,1879,Velocidad 1
0.74,0.371,1886,Velocidad 1
0.74167,0.371,1896,Velocidad 1
0.74333,0.373,1907,Velocidad 1
0.745,0.373,1914,Velocidad 1
0.74667,0.374,1925,Velocidad 1
0.74833,0.373,1935,Velocidad 1
0.75,0.376,1948,Velocidad 1
0.75167,0.378,1957,Velocidad 1
0.75333,0.378,1965,Velocidad 1
0.755,0.377,1976,Velocidad 1
0.75667,0.38,1984,Velocidad 1
0.75833,0.379,1995,Velocidad 1
0.76,0.382,2004,Velocidad 1
0.76167,0.38,2014,Velocidad 1
0.76333,0.383,2023,Velocidad 1
0.765,0.385,2030,Velocidad 1
0.76667,0.384,2040,Velocidad 1
0.76833,0.384,2050,Velocidad 1
0.77,0.386,2061,Velocidad 1
0.77167,0.385,2069,Velocidad 1
0.77333,0.387,2080,Velocidad 1
0.775,0.389,2089,Velocidad 1
0.77667,0.39,2100,Velocidad 1
0.77833,0.39,2109,Velocidad 1
0.78,0.391,2119,Velocidad 1
0.78167,0.392,2127,Velocidad 1
0.78333,0.392,2138,Velocidad 1
0.785,0.392,2147,Velocidad 1
0.78667,0.395,2159,Velocidad 1
0.78833,0.394,2171,Velocidad 1
0.79,0.394,2179,Velocidad 1
0.79167,0.395,2190,Velocidad 1
0.79333,0.396,2201,Velocidad 1
0.795,0.401,2213,Velocidad 1
0.79667,0.398,2223,Velocidad 1
0.79833,0.4,2232,Velocidad 1
0.8,0.401,2241,Velocidad 1
0.80167,0.402,2248,Velocidad 1
0.80333,0.402,2256,Velocidad 1
0.805,0.403,2265,Velocidad 1
0.80667,0.405,2279,Velocidad 1
0.80833,0.403,2289,Velocidad 1
0.81,0.406,2301,Velocidad 1
0.81167,0.407,2309,Velocidad 1
0.81333,0.408,2322,Velocidad 1
0.815,0.407,2331,Velocidad 1
0.81667,0.409,2342,Velocidad 1
0.81833,0.41,2349,Velocidad 1
0.82,0.411,2362,Velocidad 1
0.82167,0.412,2371,Velocidad 1
0.82333,0.413,2384,Velocidad 1
0.825,0.412,2393,Velocidad 1
0.82667,0.412,2403,Velocidad 1
0.82833,0.414,2414,Velocidad 1
0.83,0.414,2424,Velocidad 1
0.83167,0.417,2433,Velocidad 1
0.83333,0.418,2444,Velocidad 1
0.835,0.417,2455,Velocidad 1
0.83667,0.418,2462,Velocidad 1
0.83833,0.419,2471,Velocidad 1
0.84,0.421,2483,Velocidad 1
0.84167,0.423,2493,Velocidad 1
0.84333,0.421,2501,Velocidad 1
0.845,0.423,2510,Velocidad 1
0.84667,0.424,2519,Velocidad 1
0.84833,0.423,2532,Velocidad 1
0.85,0.425,2547,Velocidad 1
0.85167,0.426,2558,Velocidad 1
0.85333,0.43,2571,Velocidad 1
0.855,0.429,2583,Velocidad 1
0.85667,0.429,2593,Velocidad 1
0.85833,0.431,2603,Velocidad 1
0.86,0.43,2612,Velocidad 1
0.86167,0.432,2621,Velocidad 1
0.86333,0.433,2631,Velocidad 1
0.865,0.432,2640,Velocidad 1
0.86667,0.433,2654,Velocidad 1
0.86833,0.434,2667,Velocidad 1
0.87,0.436,2675,Velocidad 1
0.87167,0.437,2683,Velocidad 1
0.87333,0.438,2697,Velocidad 1
0.875,0.439,2710,Velocidad 1
0.87667,0.44,2718,Velocidad 1
0.87833,0.438,2728,Velocidad 1
0.88,0.441,2738,Velocidad 1
0.88167,0.442,2751,Velocidad 1
0.88333,0.442,2757,Velocidad 1
0.885,0.443,2769,Velocidad 1
0.88667,0.445,2782,Velocidad 1
0.88833,0.445,2793,Velocidad 1
0.89,0.444,2805,Velocidad 1
0.89167,0.445,2815,Velocidad 1
0.89333,0.446,2831,Velocidad 1
0.895,0.447,2839,Velocidad 1
0.89667,0.447,2851,Velocidad 1
0.89833,0.449,2862,Velocidad 1
0.9,0.451,2872,Velocidad 1
0.90167,0.451,2880,Velocidad 1
0.90333,0.451,2893,Velocidad 1
0.905,0.454,2902,Velocidad 1
0.90667,0.455,2917,Velocidad 1
0.90833,0.453,2930,Velocidad 1
0.91,0.454,2941,Velocidad 1
0.91167,0.457,2952,Velocidad 1
0.91333,0.457,2962,Velocidad 1
0.915,0.457,2975,Velocidad 1
0.91667,0.458,2985,Velocidad 1
0.91833,0.461,2997,Velocidad 1
0.92,0.461,3009,Velocidad 1
0.92167,0.46,3021,Velocidad 1
0.92333,0.462,3030,Velocidad 1
0.925,0.463,3038,Velocidad 1
0.92667,0.463,3052,Velocidad 1
0.92833,0.465,3068,Velocidad 1
0.93,0.467,3079,Velocidad 1
0.93167,0.466,3090,Velocidad 1
0.93333,0.468,3103,Velocidad 1
0.935,0.467,3113,Velocidad 1
0.93667,0.47,3124,Velocidad 1
0.93833,0.47,3135,Velocidad 1
0.94,0.471,3145,Velocidad 1
0.94167,0.472,3154,Velocidad 1
0.94333,0.471,3169,Velocidad 1
0.945,0.474,3187,Velocidad 1
0.94667,0.473,3203,Velocidad 1
0.94833,0.473,3213,Velocidad 1
0.95,0.476,3222,Velocidad 1
0.95167,0.477,3232,Velocidad 1
0.95333,0.479,3244,Velocidad 1
0.955,0.477,3254,Velocidad 1
0.95667,0.48,3267,Velocidad 1
0.95833,0.479,3282,Velocidad 1
0.96,0.481,3294,Velocidad 1
0.96167,0.482,3307,Velocidad 1
0.96333,0.483,3322,Velocidad 1
0.965,0.483,3334,Velocidad 1
0.96667,0.482,3347,Velocidad 1
0.96833,0.485,3357,Velocidad 1
0.97,0.484,3366,Velocidad 1
0.97167,0.485,3379,Velocidad 1
0.97333,0.487,3388,Velocidad 1
0.975,0.488,3400,Velocidad 1
0.97667,0.487,3410,Velocidad 1
0.97833,0.49,3423,Velocidad 1
0.98,0.489,3435,Velocidad 1
0.98167,0.49,3448,Velocidad 1
0.98333,0.491,3462,Velocidad 1
0.985,0.493,3473,Velocidad 1
0.98667,0.493,3486,Velocidad 1
0.98833,0.496,3502,Velocidad 1
0.99,0.494,3520,Velocidad 1
0.99167,0.495,3533,Velocidad 1
0.99333,0.498,3543,Velocidad 1
0.995,0.5,3554,Velocidad 1
0.99667,0.5,3567,Velocidad 1
0.99833,0.5,3581,Velocidad 1
1,0.5,3595,Velocidad 1
1.00167,0.503,3607,Velocidad 1
1.00333,0.503,3623,Velocidad 1
1.005,0.504,3633,Velocidad 1
1.00667,0.504,3647,Velocidad 1
1.00833,0.505,3661,Velocidad 1
1.01,0.506,3674,Velocidad 1
1.01167,0.505,3687,Velocidad 1
1.01333,0.506,3700,Velocidad 1
1.015,0.509,3716,Velocidad 1
1.01667,0.51,3732,Velocidad 1
1.01833,0.51,3744,Velocidad 1
1.02,0.51,3753,Velocidad 1
1.02167,0.512,3767,Velocidad 1
1.02333,0.511,3776,Velocidad 1
1.025,0.514,3792,Velocidad 1
1.02667,0.513,3807,Velocidad 1
1.02833,0.514,3820,Velocidad 1
1.03,0.515,3833,Velocidad 1
1.03167,0.515,3847,Velocidad 1
1.03333,0.519,3860,Velocidad 1
1.035,0.517,3875,Velocidad 1
1.03667,0.52,3888,Velocidad 1
1.03833,0.52,3899,Velocidad 1
1.04,0.521,3907,Velocidad 1
1.04167,0.521,3920,Velocidad 1
1.04333,0.521,3935,Velocidad 1
1.045,0.522,3953,Velocidad 1
1.04667,0.525,3966,Velocidad 1
1.04833,0.525,3972,Velocidad 1
1.05,0.525,3987,Velocidad 1
1.05167,0.525,4002,Velocidad 1
1.05333,0.526,4013,Velocidad 1
1.055,0.529,4030,Velocidad 1
1.05667,0.529,4042,Velocidad 1
1.05833,0.53,4052,Velocidad 1
1.06,0.53,4068,Velocidad 1
1.06167,0.53,4082,Velocidad 1
1.06333,0.531,4095,Velocidad 1
1.065,0.534,4109,Velocidad 1
1.06667,0.535,4125,Velocidad 1
1.06833,0.534,4142,Velocidad 1
1.07,0.537,4156,Velocidad 1
1.07167,0.536,4168,Velocidad 1
1.07333,0.538,4180,Velocidad 1
1.075,0.537,4191,Velocidad 1
1.07667,0.538,4206,Velocidad 1
1.07833,0.54,4218,Velocidad 1
1.08,0.54,4227,Velocidad 1
1.08167,0.541,4244,Velocidad 1
1.08333,0.543,4256,Velocidad 1
1.085,0.544,4267,Velocidad 1
1.08667,0.542,4278,Velocidad 1
1.08833,0.544,4290,Velocidad 1
1.09,0.546,4306,Velocidad 1
1.09167,0.547,4319,Velocidad 1
1.09333,0.546,4334,Velocidad 1
1.095,0.547,4350,Velocidad 1
1.09667,0.548,4364,Velocidad 1
1.09833,0.55,4379,Velocidad 1
1.1,0.55,4393,Velocidad 1
1.10167,0.552,4409,Velocidad 1
1.10333,0.553,4423,Velocidad 1
1.105,0.553,4435,Velocidad 1
1.10667,0.554,4448,Velocidad 1
1.10833,0.556,4461,Velocidad 1
1.11,0.556,4473,Velocidad 1
1.11167,0.555,4487,Velocidad 1
1.11333,0.556,4505,Velocidad 1
1.115,0.559,4518,Velocidad 1
1.11667,0.558,4535,Velocidad 1
1.11833,0.56,4549,Velocidad 1
1.12,0.56,4559,Velocidad 1
1.12167,0.562,4573,Velocidad 1
1.12333,0.561,4584,Velocidad 1
1.125,0.563,4596,Velocidad 1
1.12667,0.563,4608,Velocidad 1
1.12833,0.566,4632,Velocidad 1
1.13,0.564,4647,Velocidad 1
1.13167,0.567,4664,Velocidad 1
1.13333,0.568,4678,Velocidad 1
1.135,0.569,4693,Velocidad 1
1.13667,0.568,4706,Velocidad 1
1.13833,0.569,4717,Velocidad 1
1.14,0.569,4729,Velocidad 1
1.14167,0.572,4739,Velocidad 1
1.14333,0.571,4748,Velocidad 1
1.145,0.573,4760,Velocidad 1
1.14667,0.573,4778,Velocidad 1
1.14833,0.576,4798,Velocidad 1
1.15,0.575,4813,Velocidad 1
1.15167,0.576,4825,Velocidad 1
1.15333,0.576,4833,Velocidad 1
1.155,0.577,4847,Velocidad 1
1.15667,0.579,4860,Velocidad 1
1.15833,0.58,4872,Velocidad 1
1.16,0.58,4887,Velocidad 1
1.16167,0.582,4904,Velocidad 1
1.16333,0.583,4919,Velocidad 1
1.165,0.583,4937,Velocidad 1
1.16667,0.583,4948,Velocidad 1
1.16833,0.585,4963,Velocidad 1
1.17,0.584,4977,Velocidad 1
1.17167,0.587,4988,Velocidad 1
1.17333,0.586,5003,Velocidad 1
1.175,0.587,5020,Velocidad 1
1.17667,0.588,5031,Velocidad 1
1.17833,0.59,5046,Velocidad 1
1.18,0.591,5060,Velocidad 1
1.18167,0.592,5078,Velocidad 1
1.18333,0.593,5089,Velocidad 1
1.185,0.594,5103,Velocidad 1
1.18667,0.595,5119,Velocidad 1
1.18833,0.595,5134,Velocidad 1
1.19,0.594,5148,Velocidad 1
1.19167,0.597,5159,Velocidad 1
1.19333,0.599,5172,Velocidad 1
