English Unit Abbreviations=Time ( min ),Position ( mm ),Load ( kg ),Zona
0.15167,0.296,8,Velocidad 1
0.15333,0.302,8,Velocidad 1
0.155,0.305,8,Velocidad 1
0.15667,0.308,8,Velocidad 1
0.15833,0.312,8,Velocidad 1
0.16,0.313,8,Velocidad 1
0.16167,0.318,8,Velocidad 1
0.16333,0.322,8,Velocidad 1
0.165,0.324,8,Velocidad 1
0.16667,0.326,8,Velocidad 1
0.16833,0.331,8,Velocidad 1
0.17,0.334,8,Velocidad 1
0.17167,0.336,8,Velocidad 1
0.17333,0.339,9,Velocidad 1
0.175,0.345,9,Velocidad 1
0.17667,0.347,9,Velocidad 1
0.17833,0.352,9,Velocidad 1
0.18,0.353,9,Velocidad 1
0.18167,0.359,9,Velocidad 1
0.18333,0.361,9,Velocidad 1
0.185,0.365,9,Velocidad 1
0.18667,0.368,9,Velocidad 1
0.18833,0.372,9,Velocidad 1
0.19,0.375,9,Velocidad 1
0.19167,0.376,9,Velocidad 1
0.19333,0.382,9,Velocidad 1
0.195,0.383,9,Velocidad 1
0.19667,0.389,9,Velocidad 1
0.19833,0.391,10,Velocidad 1
0.2,0.393,10,Velocidad 1
0.20167,0.396,10,Velocidad 1
0.20333,0.402,10,Velocidad 1
0.205,0.405,10,Velocidad 1
0.20667,0.407,10,Velocidad 1
0.20833,0.41,10,Velocidad 1
0.21,0.413,10,Velocidad 1
0.21167,0.418,10,Velocidad 1
0.21333,0.423,10,Velocidad 1
0.215,0.424,10,Velocidad 1
0.21667,0.427,10,Velocidad 1
0.21833,0.431,10,Velocidad 1
0.22,0.435,10,Velocidad 1
0.22167,0.436,10,Velocidad 1
0.22333,0.44,10,Velocidad 1
0.225,0.443,10,Velocidad 1
0.22667,0.448,11,Velocidad 1
0.22833,0.451,11,Velocidad 1
0.23,0.455,11,Velocidad 1
0.23167,0.456,11,Velocidad 1
0.23333,0.46,11,Velocidad 1
0.235,0.465,11,Velocidad 1
0.23667,0.468,11,Velocidad 1
0.23833,0.471,11,Velocidad 1
0.24,0.475,11,Velocidad 1
0.24167,0.478,11,Velocidad 1
0.24333,0.48,11,Velocidad 1
0.245,0.486,11,Velocidad 1
0.24667,0.486,11,Velocidad 1
0.24833,0.492,11,Velocidad 1
0.25,0.494,12,Velocidad 1
0.25167,0.497,12,Velocidad 1
0.25333,0.501,11,Velocidad 1
0.255,0.506,12,Velocidad 1
0.25667,0.508,11,Velocidad 1
0.25833,0.512,12,Velocidad 1
0.26,0.512,12,Velocidad 1
0.26167,0.515,12,Velocidad 1
0.26333,0.52,12,Velocidad 1
0.265,0.525,12,Velocidad 1
0.26667,0.527,12,Velocidad 1
0.26833,0.532,12,Velocidad 1
0.27,0.536,12,Velocidad 1
0.27167,0.538,12,Velocidad 1
0.27333,0.542,12,Velocidad 1
0.275,0.545,12,Velocidad 1
0.27667,0.547,12,Velocidad 1
0.27833,0.551,12,Velocidad 1
0.28,0.555,12,Velocidad 1
0.28167,0.556,12,Velocidad 1
0.28333,0.561,12,Velocidad 1
0.285,0.565,12,Velocidad 1
0.28667,0.566,12,Velocidad 1
0.28833,0.571,12,Velocidad 1
0.29,0.575,12,Velocidad 1
0.29167,0.578,12,Velocidad 1
0.29333,0.579,12,Velocidad 1
0.295,0.585,12,Velocidad 1
0.29667,0.588,12,Velocidad 1
0.29833,0.592,13,Velocidad 1
0.3,0.593,13,Velocidad 1
0.30167,0.599,13,Velocidad 1
0.30333,0.601,13,Velocidad 1
0.305,0.602,13,Velocidad 1
0.30667,0.608,13,Velocidad 1
0.30833,0.613,13,Velocidad 1
0.31,0.615,13,Velocidad 1
0.31167,0.619,13,Velocidad 1
0.31333,0.621,13,Velocidad 1
0.315,0.626,13,Velocidad 1
0.31667,0.627,13,Velocidad 1
0.31833,0.631,13,Velocidad 1
0.32,0.633,13,Velocidad 1
0.32167,0.637,13,Velocidad 1
0.32333,0.642,13,Velocidad 1
0.325,0.646,13,Velocidad 1
0.32667,0.647,13,Velocidad 1
0.32833,0.65,13,Velocidad 1
0.33,0.655,13,Velocidad 1
0.33167,0.658,13,Velocidad 1
0.33333,0.662,13,Velocidad 1
0.335,0.667,13,Velocidad 1
0.33667,0.666,13,Velocidad 1
0.33833,0.672,13,Velocidad 1
0.34,0.675,13,Velocidad 1
0.34167,0.678,13,Velocidad 1
0.34333,0.681,14,Velocidad 1
0.345,0.685,14,Velocidad 1
0.34667,0.687,14,Velocidad 1
0.34833,0.692,14,Velocidad 1
0.35,0.693,14,Velocidad 1
0.35167,0.695,14,Velocidad 1
0.35333,0.701,15,Velocidad 1
0.355,0.705,15,Velocidad 1
0.35667,0.708,15,Velocidad 1
0.35833,0.713,15,Velocidad 1
0.36,0.714,15,Velocidad 1
0.36167,0.716,15,Velocidad 1
0.36333,0.722,15,Velocidad 1
0.365,0.724,15,Velocidad 1
0.36667,0.726,15,Velocidad 1
0.36833,0.732,15,Velocidad 1
0.37,0.734,15,Velocidad 1
0.37167,0.737,15,Velocidad 1
0.37333,0.742,16,Velocidad 1
0.375,0.745,16,Velocidad 1
0.37667,0.748,16,Velocidad 1
0.37833,0.75,16,Velocidad 1
0.38,0.753,16,Velocidad 1
0.38167,0.756,17,Velocidad 1
0.38333,0.76,17,Velocidad 1
0.385,0.765,17,Velocidad 1
0.38667,0.768,17,Velocidad 1
0.38833,0.771,18,Velocidad 1
0.39,0.775,18,Velocidad 1
0.39167,0.777,18,Velocidad 1
0.39333,0.781,18,Velocidad 1
0.395,0.785,18,Velocidad 1
0.39667,0.789,19,Velocidad 1
0.39833,0.791,19,Velocidad 1
0.4,0.794,19,Velocidad 1
0.40167,0.796,19,Velocidad 1
0.40333,0.802,19,Velocidad 1
0.405,0.804,19,Velocidad 1
0.40667,0.806,19,Velocidad 1
0.40833,0.811,19,Velocidad 1
0.41,0.814,20,Velocidad 1
0.41167,0.818,20,Velocidad 1
0.41333,0.819,20,Velocidad 1
0.415,0.825,20,Velocidad 1
0.41667,0.829,20,Velocidad 1
0.41833,0.832,20,Velocidad 1
0.42,0.835,20,Velocidad 1
0.42167,0.837,21,Velocidad 1
0.42333,0.842,21,Velocidad 1
0.425,0.845,21,Velocidad 1
0.42667,0.848,21,Velocidad 1
0.42833,0.851,21,Velocidad 1
0.43,0.854,21,Velocidad 1
0.43167,0.859,22,Velocidad 1
0.43333,0.86,22,Velocidad 1
0.435,0.863,22,Velocidad 1
0.43667,0.867,22,Velocidad 1
0.43833,0.87,22,Velocidad 1
0.44,0.875,22,Velocidad 1
0.44167,0.876,22,Velocidad 1
0.44333,0.882,22,Velocidad 1
0.445,0.883,23,Velocidad 1
0.44667,0.889,23,Velocidad 1
0.44833,0.891,23,Velocidad 1
0.45,0.894,23,Velocidad 1
0.45167,0.899,23,Velocidad 1
0.45333,0.901,23,Velocidad 1
0.455,0.905,23,Velocidad 1
0.45667,0.908,24,Velocidad 1
0.45833,0.911,24,Velocidad 1
0.46,0.914,24,Velocidad 1
0.46167,0.916,24,Velocidad 1
0.46333,0.921,25,Velocidad 1
0.465,0.925,25,Velocidad 1
0.46667,0.927,25,Velocidad 1
0.46833,0.932,25,Velocidad 1
0.47,0.933,25,Velocidad 1
0.47167,0.938,25,Velocidad 1
0.47333,0.941,26,Velocidad 1
0.475,0.943,26,Velocidad 1
0.47667,0.948,27,Velocidad 1
0.47833,0.951,28,Velocidad 1
0.48,0.956,29,Velocidad 1
0.48167,0.959,31,Velocidad 1
0.48333,0.962,32,Velocidad 1
0.485,0.965,33,Velocidad 1
0.48667,0.969,35,Velocidad 1
0.48833,0.97,36,Velocidad 1
0.49,0.975,37,Velocidad 1
0.49167,0.979,39,Velocidad 1
0.49333,0.979,40,Velocidad 1
0.495,0.986,42,Velocidad 1
0.49667,0.988,43,Velocidad 1
0.49833,0.991,44,Velocidad 1
0.5,0.994,46,Velocidad 1
0.50167,0.996,48,Velocidad 1
0.50333,1.002,51,Velocidad 1
0.505,1.005,53,Velocidad 1
0.50667,1.006,55,Velocidad 1
0.50833,1.012,58,Velocidad 1
0.51,1.014,61,Velocidad 1
0.51167,1.018,64,Velocidad 1
0.51333,1.022,67,Velocidad 1
0.515,1.025,69,Velocidad 1
0.51667,1.029,73,Velocidad 1
0.51833,1.031,75,Velocidad 1
0.52,1.035,79,Velocidad 1
0.52167,1.038,82,Velocidad 1
0.52333,1.04,86,Velocidad 1
0.525,1.045,89,Velocidad 1
0.52667,1.048,93,Velocidad 1
0.52833,1.052,97,Velocidad 1
0.53,1.055,100,Velocidad 1
0.53167,1.057,103,Velocidad 1
0.53333,1.06,107,Velocidad 1
0.535,1.066,111,Velocidad 1
0.53667,1.067,114,Velocidad 1
0.53833,1.071,118,Velocidad 1
0.54,1.075,122,Velocidad 1
0.54167,1.079,125,Velocidad 1
0.54333,1.082,129,Velocidad 1
0.545,1.085,133,Velocidad 1
0.54667,1.088,137,Velocidad 1
0.54833,1.09,141,Velocidad 1
0.55,1.095,146,Velocidad 1
0.55167,1.099,150,Velocidad 1
0.55333,1.1,154,Velocidad 1
0.555,1.104,159,Velocidad 1
0.55667,1.107,163,Velocidad 1
0.55833,1.111,168,Velocidad 1
0.56,1.115,173,Velocidad 1
0.56167,1.118,179,Velocidad 1
0.56333,1.12,185,Velocidad 1
0.565,1.123,192,Velocidad 1
0.56667,1.126,199,Velocidad 1
0.56833,1.131,206,Velocidad 1
0.57,1.135,212,Velocidad 1
0.57167,1.138,219,Velocidad 1
0.57333,1.142,226,Velocidad 1
0.575,1.145,233,Velocidad 1
0.57667,1.148,240,Velocidad 1
0.57833,1.151,247,Velocidad 1
0.58,1.154,255,Velocidad 1
0.58167,1.158,262,Velocidad 1
0.58333,1.16,270,Velocidad 1
0.585,1.165,278,Velocidad 1
0.58667,1.168,285,Velocidad 1
0.58833,1.17,292,Velocidad 1
0.59,1.174,300,Velocidad 1
0.59167,1.178,309,Velocidad 1
0.59333,1.179,316,Velocidad 1
0.595,1.185,326,Velocidad 1
0.59667,1.189,334,Velocidad 1
0.59833,1.189,342,Velocidad 1
0.6,1.193,351,Velocidad 1
0.60167,1.196,359,Velocidad 1
0.60333,1.202,367,Velocidad 1
0.605,1.203,376,Velocidad 1
0.60667,1.208,385,Velocidad 1
0.60833,1.213,394,Velocidad 1
0.61,1.214,403,Velocidad 1
0.61167,1.219,412,Velocidad 1
0.61333,1.221,422,Velocidad 1
0.615,1.223,431,Velocidad 1
0.61667,1.226,442,Velocidad 1
0.61833,1.229,452,Velocidad 1
0.62,1.235,462,Velocidad 1
0.62167,1.238,472,Velocidad 1
0.62333,1.24,483,Velocidad 1
0.625,1.242,493,Velocidad 1
0.62667,1.248,504,Velocidad 1
0.62833,1.25,514,Velocidad 1
0.63,1.256,526,Velocidad 1
0.63167,1.259,537,Velocidad 1
0.63333,1.26,549,Velocidad 1
0.635,1.265,560,Velocidad 1
0.63667,1.266,572,Velocidad 1
0.63833,1.272,584,Velocidad 1
0.64,1.273,596,Velocidad 1
0.64167,1.279,609,Velocidad 1
0.64333,1.281,622,Velocidad 1
0.645,1.285,633,Velocidad 1
0.64667,1.29,648,Velocidad 1
0.64833,1.291,661,Velocidad 1
0.65,1.294,674,Velocidad 1
0.65167,1.298,688,Velocidad 1
0.65333,1.3,703,Velocidad 1
0.655,1.303,717,Velocidad 1
0.65667,1.307,732,Velocidad 1
0.65833,1.311,747,Velocidad 1
0.66,1.314,763,Velocidad 1
0.66167,1.317,778,Velocidad 1
0.66333,1.32,793,Velocidad 1
0.665,1.326,809,Velocidad 1
0.66667,1.328,827,Velocidad 1
0.66833,1.331,843,Velocidad 1
0.67,1.335,860,Velocidad 1
0.67167,1.339,877,Velocidad 1
0.67333,1.342,896,Velocidad 1
0.675,1.346,914,Velocidad 1
0.67667,1.348,932,Velocidad 1
0.67833,1.349,949,Velocidad 1
0.68,1.355,969,Velocidad 1
0.68167,1.358,988,Velocidad 1
0.68333,1.361,1006,Velocidad 1
0.685,1.363,1025,Velocidad 1
0.68667,1.366,1043,Velocidad 1
0.68833,1.372,1064,Velocidad 1
0.69,1.373,1083,Velocidad 1
0.69167,1.376,1104,Velocidad 1
0.69333,1.383,1124,Velocidad 1
0.695,1.384,1143,Velocidad 1
0.69667,1.388,1164,Velocidad 1
0.69833,1.391,1185,Velocidad 1
0.7,1.394,1205,Velocidad 1
0.70167,1.398,1226,Velocidad 1
0.70333,1.401,1246,Velocidad 1
0.705,1.404,1269,Velocidad 1
0.70667,1.408,1289,Velocidad 1
0.70833,1.411,1311,Velocidad 1
0.71,1.414,1335,Velocidad 1
0.71167,1.418,1356,Velocidad 1
0.71333,1.421,1379,Velocidad 1
0.715,1.426,1403,Velocidad 1
0.71667,1.427,1425,Velocidad 1
0.71833,1.431,1448,Velocidad 1
0.72,1.435,1470,Velocidad 1
0.72167,1.436,1493,Velocidad 1
0.72333,1.441,1518,Velocidad 1
0.725,1.445,1542,Velocidad 1
0.72667,1.449,1567,Velocidad 1
0.72833,1.451,1591,Velocidad 1
0.73,1.455,1615,Velocidad 1
0.73167,1.458,1641,Velocidad 1
0.73333,1.459,1664,Velocidad 1
0.735,1.465,1691,Velocidad 1
0.73667,1.468,1717,Velocidad 1
0.73833,1.473,1751,Velocidad 1
0.74,1.475,1799,Velocidad 1
0.74167,1.479,1834,Velocidad 1
0.74333,1.482,1865,Velocidad 1
0.745,1.484,1892,Velocidad 1
0.74667,1.49,1920,Velocidad 1
0.74833,1.49,1950,Velocidad 1
0.75,1.495,1979,Velocidad 1
0.75167,1.498,2006,Velocidad 1
0.75333,1.503,2033,Velocidad 1
0.755,1.504,2060,Velocidad 1
0.75667,1.509,2087,Velocidad 1
0.75833,1.512,2116,Velocidad 1
0.76,1.515,2147,Velocidad 1
0.76167,1.516,2177,Velocidad 1
0.76333,1.522,2206,Velocidad 1
0.765,1.523,2236,Velocidad 1
0.76667,1.526,2265,Velocidad 1
0.76833,1.53,2294,Velocidad 1
0.77,1.533,2324,Velocidad 1
0.77167,1.538,2356,Velocidad 1
0.77333,1.54,2388,Velocidad 1
0.775,1.545,2419,Velocidad 1
0.77667,1.548,2448,Velocidad 1
0.77833,1.549,2477,Velocidad 1
0.78,1.555,2509,Velocidad 1
0.78167,1.558,2543,Velocidad 1
0.78333,1.559,2573,Velocidad 1
0.785,1.565,2606,Velocidad 1
0.78667,1.569,2639,Velocidad 1
0.78833,1.571,2669,Velocidad 1
0.79,1.573,2699,Velocidad 1
0.79167,1.576,2733,Velocidad 1
0.79333,1.58,2764,Velocidad 1
0.795,1.584,2795,Velocidad 1
0.79667,1.587,2828,Velocidad 1
0.79833,1.59,2862,Velocidad 1
0.8,1.594,2896,Velocidad 1
0.80167,1.595,2929,Velocidad 1
0.80333,1.6,2966,Velocidad 1
0.805,1.604,2998,Velocidad 1
0.80667,1.606,3031,Velocidad 1
0.80833,1.61,3068,Velocidad 1
0.81,1.614,3101,Velocidad 1
0.81167,1.618,3136,Velocidad 1
0.81333,1.621,3174,Velocidad 1
0.815,1.625,3212,Velocidad 1
0.81667,1.628,3248,Velocidad 1
0.81833,1.632,3283,Velocidad 1
0.82,1.635,3320,Velocidad 1
0.82167,1.638,3360,Velocidad 1
0.82333,1.642,3399,Velocidad 1
0.825,1.645,3438,Velocidad 1
0.82667,1.648,3478,Velocidad 1
0.82833,1.651,3519,Velocidad 1
0.83,1.654,3560,Velocidad 1
0.83167,1.659,3602,Velocidad 1
0.83333,1.66,3638,Velocidad 1
0.835,1.666,3680,Velocidad 1
0.83667,1.669,3721,Velocidad 1
0.83833,1.672,3757,Velocidad 1
0.84,1.674,3798,Velocidad 1
0.84167,1.679,3841,Velocidad 1
0.84333,1.683,3882,Velocidad 1
0.845,1.683,3927,Velocidad 1
0.84667,1.688,3969,Velocidad 1
0.84833,1.692,4011,Velocidad 1
0.85,1.693,4052,Velocidad 1
0.85167,1.699,4095,Velocidad 1
0.85333,1.7,4140,Velocidad 1
0.855,1.705,4184,Velocidad 1
0.85667,1.706,4226,Velocidad 1
0.85833,1.71,4269,Velocidad 1
0.86,1.715,4316,Velocidad 1
0.86167,1.716,4361,Velocidad 1
0.86333,1.722,4408,Velocidad 1
0.865,1.726,4456,Velocidad 1
0.86667,1.728,4505,Velocidad 1
0.86833,1.732,4551,Velocidad 1
0.87,1.735,4598,Velocidad 1
0.87167,1.736,4643,Velocidad 1
0.87333,1.741,4689,Velocidad 1
0.875,1.743,4735,Velocidad 1
0.87667,1.748,4783,Velocidad 1
0.87833,1.752,4832,Velocidad 1
0.88,1.754,4881,Velocidad 1
0.88167,1.758,4928,Velocidad 1
0.88333,1.759,4977,Velocidad 1
0.885,1.765,5027,Velocidad 1
0.88667,1.766,5072,Velocidad 1
0.88833,1.771,5123,Velocidad 1
0.89,1.773,5176,Velocidad 1
0.89167,1.778,5228,Velocidad 1
0.89333,1.782,5278,Velocidad 1
0.895,1.783,5329,Velocidad 1
0.89667,1.787,5380,Velocidad 1
0.89833,1.791,5433,Velocidad 1
0.9,1.795,5485,Velocidad 1
0.90167,1.797,5541,Velocidad 1
0.90333,1.803,5596,Velocidad 1
0.905,1.806,5648,Velocidad 1
0.90667,1.808,5701,Velocidad 1
0.90833,1.811,5749,Velocidad 1
0.91,1.815,5801,Velocidad 1
0.91167,1.817,5854,Velocidad 1
0.91333,1.822,5913,Velocidad 1
0.915,1.825,5964,Velocidad 1
0.91667,1.827,6018,Velocidad 1
0.91833,1.83,6072,Velocidad 1
0.92,1.835,6129,Velocidad 1
0.92167,1.838,6183,Velocidad 1
0.92333,1.842,6239,Velocidad 1
0.925,1.845,6296,Velocidad 1
0.92667,1.848,6354,Velocidad 1
0.92833,1.852,6410,Velocidad 1
0.93,1.853,6467,Velocidad 1
0.93167,1.859,6525,Velocidad 1
0.93333,1.861,6581,Velocidad 1
0.935,1.863,6636,Velocidad 1
0.93667,1.868,6693,Velocidad 1
0.93833,1.872,6754,Velocidad 1
0.94,1.875,6813,Velocidad 1
0.94167,1.879,6869,Velocidad 1
0.94333,1.882,6922,Velocidad 1
0.945,1.885,6984,Velocidad 1
0.94667,1.886,7043,Velocidad 1
0.94833,1.893,7104,Velocidad 1
0.95,1.895,7163,Velocidad 1
0.95167,1.898,7219,Velocidad 1
0.95333,1.902,7278,Velocidad 1
0.955,1.905,7340,Velocidad 1
0.95667,1.907,7402,Velocidad 1
0.95833,1.912,7461,Velocidad 1
0.96,1.915,7520,Velocidad 1
0.96167,1.916,7581,Velocidad 1
0.96333,1.92,7641,Velocidad 1
0.965,1.925,7701,Velocidad 1
0.96667,1.928,7763,Velocidad 1
0.96833,1.931,7822,Velocidad 1
0.97,1.935,7882,Velocidad 1
0.97167,1.938,7946,Velocidad 1
0.97333,1.94,8011,Velocidad 1
0.975,1.945,8073,Velocidad 1
0.97667,1.948,8133,Velocidad 1
0.97833,1.952,8195,Velocidad 1
0.98,1.955,8258,Velocidad 1
0.98167,1.958,8320,Velocidad 1
0.98333,1.961,8382,Velocidad 1
0.985,1.965,8441,Velocidad 1
0.98667,1.966,8502,Velocidad 1
0.98833,1.972,8567,Velocidad 1
0.99,1.975,8630,Velocidad 1
0.99167,1.979,8696,Velocidad 1
0.99333,1.982,8761,Velocidad 1
0.995,1.984,8828,Velocidad 1
0.99667,1.989,8896,Velocidad 1
0.99833,1.992,8956,Velocidad 1
1,1.994,9014,Velocidad 1
1.00167,1.997,9078,Velocidad 1
1.00333,1.999,9140,Velocidad 1
1.005,2.005,9206,Velocidad 1
1.00667,2.009,9273,Velocidad 1
1.00833,2.012,9335,Velocidad 1
1.01,2.015,9399,Velocidad 1
1.01167,2.019,9463,Velocidad 1
1.01333,2.021,9525,Velocidad 1
1.015,2.023,9588,Velocidad 1
1.01667,2.028,9655,Velocidad 1
1.01833,2.029,9719,Velocidad 1
1.02,2.034,9787,Velocidad 1
1.02167,2.037,9857,Velocidad 1
1.02333,2.041,9925,Velocidad 1
1.025,2.045,9993,Velocidad 1
1.02667,2.048,10057,Velocidad 1
1.02833,2.051,10119,Velocidad 1
1.03,2.055,10187,Velocidad 1
1.03167,2.058,10255,Velocidad 1
1.03333,2.06,10321,Velocidad 1
1.035,2.065,10386,Velocidad 1
1.03667,2.068,10447,Velocidad 1
1.03833,2.07,10511,Velocidad 1
1.04,2.073,10576,Velocidad 1
1.04167,2.076,10641,Velocidad 1
1.04333,2.08,10711,Velocidad 1
1.045,2.083,10781,Velocidad 1
1.04667,2.088,10847,Velocidad 1
1.04833,2.091,10909,Velocidad 1
1.05,2.095,10974,Velocidad 1
1.05167,2.099,11042,Velocidad 1
1.05333,2.1,11109,Velocidad 1
1.055,2.104,11180,Velocidad 1
1.05667,2.108,11252,Velocidad 1
1.05833,2.11,11321,Velocidad 1
1.06,2.115,11391,Velocidad 1
1.06167,2.116,11458,Velocidad 1
1.06333,2.122,11522,Velocidad 1
1.065,2.125,11589,Velocidad 1
1.06667,2.126,11655,Velocidad 1
1.06833,2.131,11722,Velocidad 1
1.07,2.135,11793,Velocidad 1
1.07167,2.138,11861,Velocidad 1
1.07333,2.141,11928,Velocidad 1
1.075,2.143,11995,Velocidad 1
1.07667,2.148,12062,Velocidad 1
1.07833,2.152,12134,Velocidad 1
1.08,2.155,12204,Velocidad 1
1.08167,2.159,12273,Velocidad 1
1.08333,2.161,12342,Velocidad 1
1.085,2.164,12408,Velocidad 1
1.08667,2.167,12476,Velocidad 1
1.08833,2.172,12546,Velocidad 1
1.09,2.174,12616,Velocidad 1
1.09167,2.179,12684,Velocidad 1
1.09333,2.182,12753,Velocidad 1
1.095,2.185,12822,Velocidad 1
1.09667,2.188,12894,Velocidad 1
1.09833,2.192,12963,Velocidad 1
1.1,2.193,13033,Velocidad 1
1.10167,2.198,13104,Velocidad 1
1.10333,2.2,13175,Velocidad 1
1.105,2.205,13246,Velocidad 1
1.10667,2.207,13317,Velocidad 1
1.10833,2.212,13388,Velocidad 1
1.11,2.215,13459,Velocidad 1
1.11167,2.218,13527,Velocidad 1
1.11333,2.221,13597,Velocidad 1
1.115,2.225,13664,Velocidad 1
1.11667,2.229,13736,Velocidad 1
1.11833,2.232,13803,Velocidad 1
1.12,2.235,13871,Velocidad 1
1.12167,2.238,13943,Velocidad 1
1.12333,2.239,14016,Velocidad 1
1.125,2.243,14085,Velocidad 1
1.12667,2.246,14157,Velocidad 1
1.12833,2.252,14228,Velocidad 1
1.13,2.255,14295,Velocidad 1
1.13167,2.258,14367,Velocidad 1
1.13333,2.262,14435,Velocidad 1
1.135,2.263,14504,Velocidad 1
1.13667,2.268,14573,Velocidad 1
1.13833,2.271,14645,Velocidad 1
1.14,2.272,14715,Velocidad 1
1.14167,2.278,14787,Velocidad 1
1.14333,2.28,14861,Velocidad 1
1.145,2.284,14933,Velocidad 1
1.14667,2.286,15001,Velocidad 1
1.14833,2.289,15073,Velocidad 1
1.15,2.295,15148,Velocidad 1
1.15167,2.299,15218,Velocidad 1
1.15333,2.301,15287,Velocidad 1
1.155,2.305,15359,Velocidad 1
1.15667,2.308,15429,Velocidad 1
1.15833,2.309,15501,Velocidad 1
1.16,2.314,15576,Velocidad 1
1.16167,2.318,15649,Velocidad 1
1.16333,2.322,15721,Velocidad 1
1.165,2.322,15793,Velocidad 1
1.16667,2.328,15866,Velocidad 1
1.16833,2.332,15938,Velocidad 1
1.17,2.334,16009,Velocidad 1
1.17167,2.337,16077,Velocidad 1
1.17333,2.341,16150,Velocidad 1
1.175,2.344,16221,Velocidad 1
1.17667,2.347,16290,Velocidad 1
1.17833,2.351,16363,Velocidad 1
1.18,2.353,16432,Velocidad 1
1.18167,2.357,16504,Velocidad 1
1.18333,2.36,16576,Velocidad 1
1.185,2.364,16648,Velocidad 1
1.18667,2.369,16723,Velocidad 1
1.18833,2.371,16798,Velocidad 1
1.19,2.375,16873,Velocidad 1
1.19167,2.377,16943,Velocidad 1
1.19333,2.381,17015,Velocidad 1
1.195,2.385,17090,Velocidad 1
1.19667,2.387,17164,Velocidad 1
1.19833,2.391,17239,Velocidad 1
1.2,2.395,17315,Velocidad 1
1.20167,2.398,17387,Velocidad 1
1.20333,2.401,17460,Velocidad 1
1.205,2.404,17531,Velocidad 1
1.20667,2.408,17603,Velocidad 1
