English Unit Abbreviations=Time ( min ),Position ( mm ),Load ( kg ),Zona
0.175,0.346,14,Velocidad 1
0.17667,0.347,14,Velocidad 1
0.17833,0.352,14,Velocidad 1
0.18,0.353,14,Velocidad 1
0.18167,0.359,15,Velocidad 1
0.18333,0.362,15,Velocidad 1
0.185,0.366,15,Velocidad 1
0.18667,0.369,15,Velocidad 1
0.18833,0.373,16,Velocidad 1
0.19,0.376,16,Velocidad 1
0.19167,0.38,16,Velocidad 1
0.19333,0.381,16,Velocidad 1
0.195,0.386,16,Velocidad 1
0.19667,0.388,16,Velocidad 1
0.19833,0.39,17,Velocidad 1
0.2,0.394,17,Velocidad 1
0.20167,0.399,17,Velocidad 1
0.20333,0.402,17,Velocidad 1
0.205,0.406,17,Velocidad 1
0.20667,0.409,18,Velocidad 1
0.20833,0.412,18,Velocidad 1
0.21,0.416,18,Velocidad 1
0.21167,0.419,18,Velocidad 1
0.21333,0.422,18,Velocidad 1
0.215,0.426,19,Velocidad 1
0.21667,0.427,19,Velocidad 1
0.21833,0.432,19,Velocidad 1
0.22,0.435,19,Velocidad 1
0.22167,0.44,19,Velocidad 1
0.22333,0.441,20,Velocidad 1
0.225,0.446,20,Velocidad 1
0.22667,0.447,20,Velocidad 1
0.22833,0.452,20,Velocidad 1
0.23,0.456,20,Velocidad 1
0.23167,0.459,21,Velocidad 1
0.23333,0.461,21,Velocidad 1
0.235,0.466,21,Velocidad 1
0.23667,0.468,21,Velocidad 1
0.23833,0.473,21,Velocidad 1
0.24,0.474,22,Velocidad 1
0.24167,0.479,22,Velocidad 1
0.24333,0.48,22,Velocidad 1
0.245,0.486,22,Velocidad 1
0.24667,0.488,22,Velocidad 1
0.24833,0.492,23,Velocidad 1
0.25,0.496,23,Velocidad 1
0.25167,0.499,23,Velocidad 1
0.25333,0.502,23,Velocidad 1
0.255,0.506,23,Velocidad 1
0.25667,0.509,24,Velocidad 1
0.25833,0.513,24,Velocidad 1
0.26,0.516,24,Velocidad 1
0.26167,0.519,24,Velocidad 1
0.26333,0.523,24,Velocidad 1
0.265,0.525,25,Velocidad 1
0.26667,0.529,25,Velocidad 1
0.26833,0.533,25,Velocidad 1
0.27,0.535,25,Velocidad 1
0.27167,0.539,25,Velocidad 1
0.27333,0.543,26,Velocidad 1
0.275,0.545,26,Velocidad 1
0.27667,0.549,26,Velocidad 1
0.27833,0.552,26,Velocidad 1
0.28,0.556,26,Velocidad 1
0.28167,0.557,26,Velocidad 1
0.28333,0.562,27,Velocidad 1
0.285,0.564,27,Velocidad 1
0.28667,0.569,27,Velocidad 1
0.28833,0.572,27,Velocidad 1
0.29,0.576,28,Velocidad 1
0.29167,0.579,28,Velocidad 1
0.29333,0.582,28,Velocidad 1
0.295,0.585,28,Velocidad 1
0.29667,0.589,28,Velocidad 1
0.29833,0.59,28,Velocidad 1
0.3,0.596,28,Velocidad 1
0.30167,0.599,29,Velocidad 1
0.30333,0.602,29,Velocidad 1
0.305,0.605,29,Velocidad 1
0.30667,0.609,29,Velocidad 1
0.30833,0.613,30,Velocidad 1
0.31,0.616,30,Velocidad 1
0.31167,0.617,30,Velocidad 1
0.31333,0.62,30,Velocidad 1
0.315,0.626,30,Velocidad 1
0.31667,0.627,31,Velocidad 1
0.31833,0.632,30,Velocidad 1
0.32,0.634,31,Velocidad 1
0.32167,0.637,31,Velocidad 1
0.32333,0.643,31,Velocidad 1
0.325,0.646,31,Velocidad 1
0.32667,0.647,32,Velocidad 1
0.32833,0.653,32,Velocidad 1
0.33,0.656,32,Velocidad 1
0.33167,0.659,32,Velocidad 1
0.33333,0.662,32,Velocidad 1
0.335,0.666,33,Velocidad 1
0.33667,0.669,33,Velocidad 1
0.33833,0.67,33,Velocidad 1
0.34,0.675,33,Velocidad 1
0.34167,0.68,33,Velocidad 1
0.34333,0.68,34,Velocidad 1
0.345,0.685,34,Velocidad 1
0.34667,0.689,34,Velocidad 1
0.34833,0.692,34,Velocidad 1
0.35,0.696,35,Velocidad 1
0.35167,0.7,35,Velocidad 1
0.35333,0.702,35,Velocidad 1
0.355,0.703,35,Velocidad 1
0.35667,0.709,35,Velocidad 1
0.35833,0.712,36,Velocidad 1
0.36,0.714,36,Velocidad 1
0.36167,0.718,36,Velocidad 1
0.36333,0.724,36,Velocidad 1
0.365,0.726,36,Velocidad 1
0.36667,0.728,37,Velocidad 1
0.36833,0.731,37,Velocidad 1
0.37,0.736,37,Velocidad 1
0.37167,0.739,37,Velocidad 1
0.37333,0.742,37,Velocidad 1
0.375,0.744,38,Velocidad 1
0.37667,0.747,38,Velocidad 1
0.37833,0.75,38,Velocidad 1
0.38,0.756,38,Velocidad 1
0.38167,0.759,38,Velocidad 1
0.38333,0.763,39,Velocidad 1
0.385,0.766,39,Velocidad 1
0.38667,0.769,39,Velocidad 1
0.38833,0.77,39,Velocidad 1
0.39,0.774,40,Velocidad 1
0.39167,0.779,40,Velocidad 1
0.39333,0.78,40,Velocidad 1
0.395,0.785,40,Velocidad 1
0.39667,0.789,41,Velocidad 1
0.39833,0.792,41,Velocidad 1
0.4,0.795,41,Velocidad 1
0.40167,0.799,41,Velocidad 1
0.40333,0.801,41,Velocidad 1
0.405,0.804,42,Velocidad 1
0.40667,0.809,42,Velocidad 1
0.40833,0.812,42,Velocidad 1
0.41,0.814,42,Velocidad 1
0.41167,0.819,43,Velocidad 1
0.41333,0.822,43,Velocidad 1
0.415,0.823,43,Velocidad 1
0.41667,0.828,43,Velocidad 1
0.41833,0.834,43,Velocidad 1
0.42,0.836,43,Velocidad 1
0.42167,0.837,44,Velocidad 1
0.42333,0.841,44,Velocidad 1
0.425,0.845,44,Velocidad 1
0.42667,0.847,44,Velocidad 1
0.42833,0.854,44,Velocidad 1
0.43,0.856,45,Velocidad 1
0.43167,0.858,45,Velocidad 1
0.43333,0.861,45,Velocidad 1
0.435,0.866,45,Velocidad 1
0.43667,0.868,45,Velocidad 1
0.43833,0.871,46,Velocidad 1
0.44,0.874,46,Velocidad 1
0.44167,0.879,46,Velocidad 1
0.44333,0.882,46,Velocidad 1
0.445,0.883,46,Velocidad 1
0.44667,0.889,47,Velocidad 1
0.44833,0.892,47,Velocidad 1
0.45,0.896,47,Velocidad 1
0.45167,0.899,47,Velocidad 1
0.45333,0.901,47,Velocidad 1
0.455,0.905,48,Velocidad 1
0.45667,0.909,48,Velocidad 1
0.45833,0.911,48,Velocidad 1
0.46,0.913,48,Velocidad 1
0.46167,0.918,48,Velocidad 1
0.46333,0.923,49,Velocidad 1
0.465,0.924,49,Velocidad 1
0.46667,0.929,49,Velocidad 1
0.46833,0.933,49,Velocidad 1
0.47,0.936,49,Velocidad 1
0.47167,0.939,50,Velocidad 1
0.47333,0.942,50,Velocidad 1
0.475,0.944,50,Velocidad 1
0.47667,0.949,50,Velocidad 1
0.47833,0.952,50,Velocidad 1
0.48,0.954,51,Velocidad 1
0.48167,0.959,51,Velocidad 1
0.48333,0.963,51,Velocidad 1
0.485,0.964,51,Velocidad 1
0.48667,0.969,52,Velocidad 1
0.48833,0.972,52,Velocidad 1
0.49,0.975,52,Velocidad 1
0.49167,0.977,52,Velocidad 1
0.49333,0.982,53,Velocidad 1
0.495,0.985,53,Velocidad 1
0.49667,0.988,53,Velocidad 1
0.49833,0.993,53,Velocidad 1
0.5,0.995,53,Velocidad 1
0.50167,0.997,53,Velocidad 1
0.50333,1.002,54,Velocidad 1
0.505,1.005,54,Velocidad 1
0.50667,1.008,54,Velocidad 1
0.50833,1.014,54,Velocidad 1
0.51,1.014,55,Velocidad 1
0.51167,1.017,55,Velocidad 1
0.51333,1.023,55,Velocidad 1
0.515,1.026,55,Velocidad 1
0.51667,1.028,55,Velocidad 1
0.51833,1.031,56,Velocidad 1
0.52,1.036,56,Velocidad 1
0.52167,1.036,56,Velocidad 1
0.52333,1.042,56,Velocidad 1
0.525,1.045,57,Velocidad 1
0.52667,1.049,57,Velocidad 1
0.52833,1.053,57,Velocidad 1
0.53,1.054,57,Velocidad 1
0.53167,1.057,57,Velocidad 1
0.53333,1.063,57,Velocidad 1
0.535,1.064,58,Velocidad 1
0.53667,1.067,58,Velocidad 1
0.53833,1.072,58,Velocidad 1
0.54,1.074,59,Velocidad 1
0.54167,1.08,59,Velocidad 1
0.54333,1.081,59,Velocidad 1
0.545,1.084,59,Velocidad 1
0.54667,1.09,59,Velocidad 1
0.54833,1.091,59,Velocidad 1
0.55,1.095,59,Velocidad 1
0.55167,1.099,59,Velocidad 1
0.55333,1.101,60,Velocidad 1
0.555,1.104,60,Velocidad 1
0.55667,1.109,60,Velocidad 1
0.55833,1.114,61,Velocidad 1
0.56,1.114,61,Velocidad 1
0.56167,1.119,61,Velocidad 1
0.56333,1.122,61,Velocidad 1
0.565,1.124,61,Velocidad 1
0.56667,1.13,62,Velocidad 1
0.56833,1.13,62,Velocidad 1
0.57,1.134,62,Velocidad 1
0.57167,1.139,62,Velocidad 1
0.57333,1.14,62,Velocidad 1
0.575,1.144,63,Velocidad 1
0.57667,1.149,63,Velocidad 1
0.57833,1.151,63,Velocidad 1
0.58,1.156,63,Velocidad 1
0.58167,1.157,64,Velocidad 1
0.58333,1.161,64,Velocidad 1
0.585,1.165,64,Velocidad 1
0.58667,1.169,64,Velocidad 1
0.58833,1.17,64,Velocidad 1
0.59,1.174,64,Velocidad 1
0.59167,1.179,65,Velocidad 1
0.59333,1.183,65,Velocidad 1
0.595,1.183,65,Velocidad 1
0.59667,1.19,65,Velocidad 1
0.59833,1.191,66,Velocidad 1
0.6,1.195,66,Velocidad 1
0.60167,1.2,66,Velocidad 1
0.60333,1.202,66,Velocidad 1
0.605,1.204,66,Velocidad 1
0.60667,1.209,66,Velocidad 1
0.60833,1.212,67,Velocidad 1
0.61,1.216,67,Velocidad 1
0.61167,1.22,67,Velocidad 1
0.61333,1.221,67,Velocidad 1
0.615,1.224,68,Velocidad 1
0.61667,1.23,68,Velocidad 1
0.61833,1.232,68,Velocidad 1
0.62,1.236,68,Velocidad 1
0.62167,1.239,68,Velocidad 1
0.62333,1.242,69,Velocidad 1
0.625,1.246,69,Velocidad 1
0.62667,1.249,69,Velocidad 1
0.62833,1.253,69,Velocidad 1
0.63,1.253,69,Velocidad 1
0.63167,1.258,70,Velocidad 1
0.63333,1.263,70,Velocidad 1
0.635,1.266,70,Velocidad 1
0.63667,1.271,70,Velocidad 1
0.63833,1.272,70,Velocidad 1
0.64,1.275,71,Velocidad 1
0.64167,1.279,71,Velocidad 1
0.64333,1.282,71,Velocidad 1
0.645,1.286,71,Velocidad 1
0.64667,1.29,71,Velocidad 1
0.64833,1.293,72,Velocidad 1
0.65,1.296,72,Velocidad 1
0.65167,1.297,72,Velocidad 1
0.65333,1.3,72,Velocidad 1
0.655,1.306,73,Velocidad 1
0.65667,1.309,73,Velocidad 1
0.65833,1.311,73,Velocidad 1
0.66,1.314,73,Velocidad 1
0.66167,1.32,73,Velocidad 1
0.66333,1.322,73,Velocidad 1
0.665,1.326,74,Velocidad 1
0.66667,1.328,74,Velocidad 1
0.66833,1.332,74,Velocidad 1
0.67,1.336,74,Velocidad 1
0.67167,1.34,74,Velocidad 1
0.67333,1.342,75,Velocidad 1
0.675,1.344,75,Velocidad 1
0.67667,1.348,75,Velocidad 1
0.67833,1.352,75,Velocidad 1
0.68,1.355,75,Velocidad 1
0.68167,1.358,76,Velocidad 1
0.68333,1.36,76,Velocidad 1
0.685,1.366,76,Velocidad 1
0.68667,1.369,76,Velocidad 1
0.68833,1.37,77,Velocidad 1
0.69,1.376,77,Velocidad 1
0.69167,1.377,77,Velocidad 1
0.69333,1.382,77,Velocidad 1
0.695,1.384,77,Velocidad 1
0.69667,1.389,78,Velocidad 1
0.69833,1.392,78,Velocidad 1
0.7,1.396,78,Velocidad 1
0.70167,1.4,78,Velocidad 1
0.70333,1.401,78,Velocidad 1
0.705,1.406,79,Velocidad 1
0.70667,1.409,79,Velocidad 1
0.70833,1.411,79,Velocidad 1
0.71,1.416,79,Velocidad 1
0.71167,1.419,79,Velocidad 1
0.71333,1.421,80,Velocidad 1
0.715,1.426,80,Velocidad 1
0.71667,1.429,80,Velocidad 1
0.71833,1.431,80,Velocidad 1
0.72,1.434,81,Velocidad 1
0.72167,1.439,81,Velocidad 1
0.72333,1.442,81,Velocidad 1
0.725,1.444,81,Velocidad 1
0.72667,1.449,81,Velocidad 1
0.72833,1.453,81,Velocidad 1
0.73,1.456,82,Velocidad 1
0.73167,1.458,82,Velocidad 1
0.73333,1.462,82,Velocidad 1
0.735,1.466,82,Velocidad 1
0.73667,1.467,82,Velocidad 1
0.73833,1.472,83,Velocidad 1
0.74,1.475,83,Velocidad 1
0.74167,1.477,83,Velocidad 1
0.74333,1.482,83,Velocidad 1
0.745,1.486,83,Velocidad 1
0.74667,1.486,84,Velocidad 1
0.74833,1.492,84,Velocidad 1
0.75,1.496,84,Velocidad 1
0.75167,1.499,84,Velocidad 1
0.75333,1.503,85,Velocidad 1
0.755,1.505,85,Velocidad 1
0.75667,1.507,85,Velocidad 1
0.75833,1.511,85,Velocidad 1
0.76,1.516,85,Velocidad 1
0.76167,1.519,85,Velocidad 1
0.76333,1.521,86,Velocidad 1
0.765,1.526,86,Velocidad 1
0.76667,1.529,86,Velocidad 1
0.76833,1.532,86,Velocidad 1
0.77,1.535,87,Velocidad 1
0.77167,1.54,87,Velocidad 1
0.77333,1.543,87,Velocidad 1
0.775,1.543,87,Velocidad 1
0.77667,1.549,87,Velocidad 1
0.77833,1.553,87,Velocidad 1
0.78,1.554,88,Velocidad 1
0.78167,1.559,88,Velocidad 1
0.78333,1.562,88,Velocidad 1
0.785,1.565,88,Velocidad 1
0.78667,1.569,89,Velocidad 1
0.78833,1.573,89,Velocidad 1
0.79,1.575,89,Velocidad 1
0.79167,1.578,89,Velocidad 1
0.79333,1.583,89,Velocidad 1
0.795,1.586,90,Velocidad 1
0.79667,1.589,90,Velocidad 1
0.79833,1.591,90,Velocidad 1
0.8,1.596,90,Velocidad 1
0.80167,1.6,90,Velocidad 1
0.80333,1.602,91,Velocidad 1
0.805,1.606,91,Velocidad 1
0.80667,1.61,91,Velocidad 1
0.80833,1.612,91,Velocidad 1
0.81,1.616,92,Velocidad 1
0.81167,1.618,92,Velocidad 1
0.81333,1.623,92,Velocidad 1
0.815,1.626,92,Velocidad 1
0.81667,1.629,92,Velocidad 1
0.81833,1.632,93,Velocidad 1
0.82,1.635,93,Velocidad 1
0.82167,1.637,93,Velocidad 1
0.82333,1.641,93,Velocidad 1
0.825,1.646,93,Velocidad 1
0.82667,1.646,93,Velocidad 1
0.82833,1.653,94,Velocidad 1
0.83,1.656,94,Velocidad 1
0.83167,1.658,94,Velocidad 1
0.83333,1.661,94,Velocidad 1
0.835,1.665,95,Velocidad 1
0.83667,1.669,95,Velocidad 1
0.83833,1.671,95,Velocidad 1
0.84,1.676,95,Velocidad 1
0.84167,1.677,95,Velocidad 1
0.84333,1.683,96,Velocidad 1
0.845,1.684,96,Velocidad 1
0.84667,1.69,96,Velocidad 1
0.84833,1.691,96,Velocidad 1
0.85,1.696,96,Velocidad 1
0.85167,1.698,96,Velocidad 1
0.85333,1.702,97,Velocidad 1
0.855,1.706,97,Velocidad 1
0.85667,1.707,97,Velocidad 1
0.85833,1.712,97,Velocidad 1
0.86,1.716,98,Velocidad 1
0.86167,1.72,98,Velocidad 1
0.86333,1.722,98,Velocidad 1
0.865,1.726,98,Velocidad 1
0.86667,1.73,98,Velocidad 1
0.86833,1.731,99,Velocidad 1
0.87,1.736,99,Velocidad 1
0.87167,1.74,99,Velocidad 1
0.87333,1.741,99,Velocidad 1
0.875,1.746,99,Velocidad 1
0.87667,1.748,100,Velocidad 1
0.87833,1.752,100,Velocidad 1
0.88,1.755,100,Velocidad 1
0.88167,1.76,100,Velocidad 1
0.88333,1.762,100,Velocidad 1
0.885,1.766,100,Velocidad 1
0.88667,1.769,101,Velocidad 1
0.88833,1.772,101,Velocidad 1
0.89,1.777,101,Velocidad 1
0.89167,1.779,101,Velocidad 1
0.89333,1.781,101,Velocidad 1
0.895,1.785,102,Velocidad 1
0.89667,1.788,102,Velocidad 1
0.89833,1.793,102,Velocidad 1
0.9,1.794,102,Velocidad 1
0.90167,1.799,103,Velocidad 1
0.90333,1.803,103,Velocidad 1
0.905,1.804,103,Velocidad 1
0.90667,1.807,103,Velocidad 1
0.90833,1.811,103,Velocidad 1
0.91,1.814,104,Velocidad 1
0.91167,1.82,104,Velocidad 1
0.91333,1.822,104,Velocidad 1
0.915,1.824,104,Velocidad 1
0.91667,1.829,104,Velocidad 1
0.91833,1.832,105,Velocidad 1
0.92,1.833,105,Velocidad 1
0.92167,1.839,105,Velocidad 1
0.92333,1.843,105,Velocidad 1
0.925,1.844,105,Velocidad 1
0.92667,1.85,106,Velocidad 1
0.92833,1.851,106,Velocidad 1
0.93,1.856,106,Velocidad 1
0.93167,1.858,106,Velocidad 1
0.93333,1.863,106,Velocidad 1
0.935,1.866,106,Velocidad 1
0.93667,1.869,107,Velocidad 1
0.93833,1.87,107,Velocidad 1
0.94,1.876,107,Velocidad 1
0.94167,1.879,107,Velocidad 1
0.94333,1.881,107,Velocidad 1
0.945,1.886,107,Velocidad 1
0.94667,1.887,108,Velocidad 1
0.94833,1.892,108,Velocidad 1
0.95,1.896,108,Velocidad 1
0.95167,1.899,108,Velocidad 1
0.95333,1.901,108,Velocidad 1
0.955,1.904,109,Velocidad 1
0.95667,1.909,109,Velocidad 1
0.95833,1.913,109,Velocidad 1
0.96,1.914,109,Velocidad 1
0.96167,1.919,109,Velocidad 1
0.96333,1.921,109,Velocidad 1
0.965,1.925,110,Velocidad 1
0.96667,1.93,110,Velocidad 1
0.96833,1.933,110,Velocidad 1
0.97,1.936,110,Velocidad 1
0.97167,1.937,110,Velocidad 1
0.97333,1.942,110,Velocidad 1
0.975,1.944,111,Velocidad 1
0.97667,1.95,111,Velocidad 1
0.97833,1.952,111,Velocidad 1
0.98,1.954,111,Velocidad 1
0.98167,1.957,111,Velocidad 1
0.98333,1.963,111,Velocidad 1
0.985,1.966,112,Velocidad 1
0.98667,1.969,112,Velocidad 1
0.98833,1.972,112,Velocidad 1
0.99,1.974,112,Velocidad 1
0.99167,1.98,112,Velocidad 1
0.99333,1.982,113,Velocidad 1
0.995,1.986,113,Velocidad 1
0.99667,1.987,113,Velocidad 1
0.99833,1.992,113,Velocidad 1
1,1.994,113,Velocidad 1
1.00167,1.999,114,Velocidad 1
1.00333,2.002,114,Velocidad 1
1.005,2.005,114,Velocidad 1
1.00667,2.01,114,Velocidad 1
1.00833,2.012,114,Velocidad 1
1.01,2.014,114,Velocidad 1
1.01167,2.017,115,Velocidad 1
1.01333,2.02,115,Velocidad 1
1.015,2.027,115,Velocidad 1
1.01667,2.029,115,Velocidad 1
1.01833,2.032,115,Velocidad 1
1.02,2.036,115,Velocidad 1
1.02167,2.039,116,Velocidad 1
1.02333,2.043,116,Velocidad 1
1.025,2.046,116,Velocidad 1
1.02667,2.048,116,Velocidad 1
1.02833,2.053,116,Velocidad 1
1.03,2.055,116,Velocidad 1
1.03167,2.06,117,Velocidad 1
1.03333,2.063,117,Velocidad 1
1.035,2.066,117,Velocidad 1
1.03667,2.07,117,Velocidad 1
1.03833,2.07,117,Velocidad 1
1.04,2.077,117,Velocidad 1
1.04167,2.079,118,Velocidad 1
1.04333,2.081,118,Velocidad 1
1.045,2.086,118,Velocidad 1
1.04667,2.09,118,Velocidad 1
1.04833,2.093,118,Velocidad 1
1.05,2.096,118,Velocidad 1
1.05167,2.097,119,Velocidad 1
1.05333,2.102,119,Velocidad 1
1.055,2.105,119,Velocidad 1
1.05667,2.109,119,Velocidad 1
1.05833,2.113,120,Velocidad 1
1.06,2.114,120,Velocidad 1
1.06167,2.119,120,Velocidad 1
1.06333,2.12,120,Velocidad 1
1.065,2.126,120,Velocidad 1
1.06667,2.13,120,Velocidad 1
1.06833,2.132,120,Velocidad 1
1.07,2.136,121,Velocidad 1
1.07167,2.138,121,Velocidad 1
1.07333,2.142,121,Velocidad 1
1.075,2.144,121,Velocidad 1
1.07667,2.148,122,Velocidad 1
1.07833,2.15,121,Velocidad 1
1.08,2.156,122,Velocidad 1
1.08167,2.159,122,Velocidad 1
1.08333,2.162,122,Velocidad 1
1.085,2.164,122,Velocidad 1
1.08667,2.168,122,Velocidad 1
1.08833,2.171,123,Velocidad 1
1.09,2.176,123,Velocidad 1
1.09167,2.178,123,Velocidad 1
1.09333,2.183,123,Velocidad 1
1.095,2.186,124,Velocidad 1
1.09667,2.189,124,Velocidad 1
1.09833,2.192,124,Velocidad 1
1.1,2.195,124,Velocidad 1
1.10167,2.197,124,Velocidad 1
1.10333,2.199,124,Velocidad 1
1.105,2.206,124,Velocidad 1
1.10667,2.209,125,Velocidad 1
1.10833,2.212,125,Velocidad 1
1.11,2.216,125,Velocidad 1
1.11167,2.219,125,Velocidad 1
1.11333,2.222,125,Velocidad 1
1.115,2.226,126,Velocidad 1
1.11667,2.23,126,Velocidad 1
1.11833,2.232,126,Velocidad 1
1.12,2.234,126,Velocidad 1
1.12167,2.239,126,Velocidad 1
1.12333,2.241,126,Velocidad 1
1.125,2.244,127,Velocidad 1
1.12667,2.25,127,Velocidad 1
1.12833,2.253,127,Velocidad 1
1.13,2.256,127,Velocidad 1
1.13167,2.259,127,Velocidad 1
1.13333,2.262,127,Velocidad 1
1.135,2.266,128,Velocidad 1
1.13667,2.268,128,Velocidad 1
1.13833,2.271,128,Velocidad 1
1.14,2.276,128,Velocidad 1
1.14167,2.277,128,Velocidad 1
1.14333,2.282,129,Velocidad 1
1.145,2.284,129,Velocidad 1
1.14667,2.289,129,Velocidad 1
1.14833,2.292,129,Velocidad 1
1.15,2.294,129,Velocidad 1
1.15167,2.299,129,Velocidad 1
1.15333,2.303,130,Velocidad 1
1.155,2.305,130,Velocidad 1
1.15667,2.31,130,Velocidad 1
1.15833,2.312,130,Velocidad 1
1.16,2.316,130,Velocidad 1
1.16167,2.319,130,Velocidad 1
1.16333,2.323,131,Velocidad 1
1.165,2.326,131,Velocidad 1
1.16667,2.326,131,Velocidad 1
1.16833,2.332,131,Velocidad 1
1.17,2.335,131,Velocidad 1
1.17167,2.338,132,Velocidad 1
1.17333,2.343,132,Velocidad 1
1.175,2.344,132,Velocidad 1
1.17667,2.347,132,Velocidad 1
1.17833,2.352,132,Velocidad 1
1.18,2.356,132,Velocidad 1
1.18167,2.359,133,Velocidad 1
1.18333,2.361,133,Velocidad 1
1.185,2.364,133,Velocidad 1
1.18667,2.369,133,Velocidad 1
1.18833,2.372,133,Velocidad 1
1.19,2.375,134,Velocidad 1
1.19167,2.379,134,Velocidad 1
1.19333,2.383,134,Velocidad 1
1.195,2.386,134,Velocidad 1
1.19667,2.39,134,Velocidad 1
1.19833,2.392,134,Velocidad 1
1.2,2.395,135,Velocidad 1
1.20167,2.399,135,Velocidad 1
1.20333,2.403,135,Velocidad 1
1.205,2.405,135,Velocidad 1
1.20667,2.409,135,Velocidad 1
1.20833,2.412,135,Velocidad 1
1.21,2.415,136,Velocidad 1
1.21167,2.419,136,Velocidad 1
1.21333,2.423,136,Velocidad 1
1.215,2.426,136,Velocidad 1
1.21667,2.429,136,Velocidad 1
1.21833,2.432,136,Velocidad 1
1.22,2.434,137,Velocidad 1
1.22167,2.439,137,Velocidad 1
1.22333,2.441,137,Velocidad 1
1.225,2.446,137,Velocidad 1
1.22667,2.45,137,Velocidad 1
1.22833,2.452,137,Velocidad 1
1.23,2.456,138,Velocidad 1
1.23167,2.459,138,Velocidad 1
1.23333,2.462,138,Velocidad 1
1.235,2.466,138,Velocidad 1
