English Unit Abbreviations=Time ( min ),Position ( mm ),Load ( kg ),Zona
0.09833,0.098,1,Velocidad 1
0.1,0.1,1,Velocidad 1
0.10167,0.101,1,Velocidad 1
0.10333,0.103,1,Velocidad 1
0.105,0.103,1,Velocidad 1
0.10667,0.105,1,Velocidad 1
0.10833,0.106,1,Velocidad 1
0.11,0.109,1,Velocidad 1
0.11167,0.111,1,Velocidad 1
0.11333,0.113,1,Velocidad 1
0.115,0.114,1,Velocidad 1
0.11667,0.114,1,Velocidad 1
0.11833,0.118,1,Velocidad 1
0.12,0.12,1,Velocidad 1
0.12167,0.121,1,Velocidad 1
0.12333,0.123,1,Velocidad 1
0.125,0.124,2,Velocidad 1
0.12667,0.124,1,Velocidad 1
0.12833,0.127,1,Velocidad 1
0.13,0.128,1,Velocidad 1
0.13167,0.131,2,Velocidad 1
0.13333,0.13,2,Velocidad 1
0.135,0.133,2,Velocidad 1
0.13667,0.136,2,Velocidad 1
0.13833,0.137,2,Velocidad 1
0.14,0.14,2,Velocidad 1
0.14167,0.141,2,Velocidad 1
0.14333,0.142,2,Velocidad 1
0.145,0.145,2,Velocidad 1
0.14667,0.144,2,Velocidad 1
0.14833,0.148,2,Velocidad 1
0.15,0.147,2,Velocidad 1
0.15167,0.149,2,Velocidad 1
0.15333,0.152,3,Velocidad 1
0.155,0.154,3,Velocidad 1
0.15667,0.154,3,Velocidad 1
0.15833,0.158,3,Velocidad 1
0.16,0.16,3,Velocidad 1
0.16167,0.159,3,Velocidad 1
0.16333,0.163,3,Velocidad 1
0.165,0.163,4,Velocidad 1
0.16667,0.166,4,Velocidad 1
0.16833,0.169,4,Velocidad 1
0.17,0.17,4,Velocidad 1
0.17167,0.171,4,Velocidad 1
0.17333,0.171,5,Velocidad 1
0.175,0.174,5,Velocidad 1
0.17667,0.174,5,Velocidad 1
0.17833,0.175,5,Velocidad 1
0.18,0.177,5,Velocidad 1
0.18167,0.179,6,Velocidad 1
0.18333,0.181,6,Velocidad 1
0.185,0.183,6,Velocidad 1
0.18667,0.186,6,Velocidad 1
0.18833,0.189,7,Velocidad 1
0.19,0.188,7,Velocidad 1
0.19167,0.191,7,Velocidad 1
0.19333,0.192,7,Velocidad 1
0.195,0.196,7,Velocidad 1
0.19667,0.196,7,Velocidad 1
0.19833,0.197,7,Velocidad 1
0.2,0.198,8,Velocidad 1
0.20167,0.201,8,Velocidad 1
0.20333,0.201,8,Velocidad 1
0.205,0.203,8,Velocidad 1
0.20667,0.206,8,Velocidad 1
0.20833,0.204,8,Velocidad 1
0.21,0.208,9,Velocidad 1
0.21167,0.21,9,Velocidad 1
0.21333,0.211,9,Velocidad 1
0.215,0.214,9,Velocidad 1
0.21667,0.214,9,Velocidad 1
0.21833,0.217,9,Velocidad 1
0.22,0.22,9,Velocidad 1
0.22167,0.221,9,Velocidad 1
0.22333,0.223,10,Velocidad 1
0.225,0.224,10,Velocidad 1
0.22667,0.226,10,Velocidad 1
0.22833,0.228,10,Velocidad 1
0.23,0.228,11,Velocidad 1
0.23167,0.232,11,Velocidad 1
0.23333,0.234,11,Velocidad 1
0.235,0.233,11,Velocidad 1
0.23667,0.235,11,Velocidad 1
0.23833,0.236,11,Velocidad 1
0.24,0.237,11,Velocidad 1
0.24167,0.241,12,Velocidad 1
0.24333,0.241,12,Velocidad 1
0.245,0.244,12,Velocidad 1
0.24667,0.244,12,Velocidad 1
0.24833,0.246,12,Velocidad 1
0.25,0.248,13,Velocidad 1
0.25167,0.25,13,Velocidad 1
0.25333,0.253,13,Velocidad 1
0.255,0.255,13,Velocidad 1
0.25667,0.255,13,Velocidad 1
0.25833,0.258,13,Velocidad 1
0.26,0.259,13,Velocidad 1
0.26167,0.261,13,Velocidad 1
0.26333,0.26,14,Velocidad 1
0.265,0.264,14,Velocidad 1
0.26667,0.265,14,Velocidad 1
0.26833,0.266,14,Velocidad 1
0.27,0.269,14,Velocidad 1
0.27167,0.269,15,Velocidad 1
0.27333,0.271,15,Velocidad 1
0.275,0.274,15,Velocidad 1
0.27667,0.276,15,Velocidad 1
0.27833,0.277,15,Velocidad 1
0.28,0.279,16,Velocidad 1
0.28167,0.281,16,Velocidad 1
0.28333,0.284,16,Velocidad 1
0.285,0.284,16,Velocidad 1
0.28667,0.287,16,Velocidad 1
0.28833,0.288,16,Velocidad 1
0.29,0.289,17,Velocidad 1
0.29167,0.29,17,Velocidad 1
0.29333,0.292,17,Velocidad 1
0.295,0.292,17,Velocidad 1
0.29667,0.296,17,Velocidad 1
0.29833,0.296,17,Velocidad 1
0.3,0.299,18,Velocidad 1
0.30167,0.3,18,Velocidad 1
0.30333,0.303,18,Velocidad 1
0.305,0.304,18,Velocidad 1
0.30667,0.304,18,Velocidad 1
0.30833,0.308,19,Velocidad 1
0.31,0.309,19,Velocidad 1
0.31167,0.309,19,Velocidad 1
0.31333,0.311,19,Velocidad 1
0.315,0.315,19,Velocidad 1
0.31667,0.316,19,Velocidad 1
0.31833,0.316,19,Velocidad 1
0.32,0.318,20,Velocidad 1
0.32167,0.321,20,Velocidad 1
0.32333,0.322,20,Velocidad 1
0.325,0.325,20,Velocidad 1
0.32667,0.326,20,Velocidad 1
0.32833,0.328,21,Velocidad 1
0.33,0.328,21,Velocidad 1
0.33167,0.33,21,Velocidad 1
0.33333,0.333,21,Velocidad 1
0.335,0.335,21,Velocidad 1
0.33667,0.335,21,Velocidad 1
0.33833,0.335,22,Velocidad 1
0.34,0.338,22,Velocidad 1
0.34167,0.34,22,Velocidad 1
0.34333,0.342,22,Velocidad 1
0.345,0.344,22,Velocidad 1
0.34667,0.344,23,Velocidad 1
0.34833,0.348,23,Velocidad 1
0.35,0.349,23,Velocidad 1
0.35167,0.349,23,Velocidad 1
0.35333,0.352,23,Velocidad 1
0.355,0.353,23,Velocidad 1
0.35667,0.356,24,Velocidad 1
0.35833,0.355,24,Velocidad 1
0.36,0.358,24,Velocidad 1
0.36167,0.361,24,Velocidad 1
0.36333,0.362,24,Velocidad 1
0.365,0.363,24,Velocidad 1
0.36667,0.364,25,Velocidad 1
0.36833,0.368,25,Velocidad 1
0.37,0.367,25,Velocidad 1
0.37167,0.372,25,Velocidad 1
0.37333,0.373,25,Velocidad 1
0.375,0.374,25,Velocidad 1
0.37667,0.376,26,Velocidad 1
0.37833,0.376,26,Velocidad 1
0.38,0.38,26,Velocidad 1
0.38167,0.379,26,Velocidad 1
0.38333,0.383,25,Velocidad 1
0.385,0.384,23,Velocidad 1
0.38667,0.384,22,Velocidad 1
0.38833,0.388,22,Velocidad 1
0.39,0.389,22,Velocidad 1
0.39167,0.39,23,Velocidad 1
0.39333,0.392,23,Velocidad 1
0.395,0.393,23,Velocidad 1
0.39667,0.395,24,Velocidad 1
0.39833,0.399,24,Velocidad 1
0.4,0.397,24,Velocidad 1
0.40167,0.399,24,Velocidad 1
0.40333,0.401,24,Velocidad 1
0.405,0.403,25,Velocidad 1
0.40667,0.403,25,Velocidad 1
0.40833,0.406,25,Velocidad 1
0.41,0.408,25,Velocidad 1
0.41167,0.41,25,Velocidad 1
0.41333,0.412,26,Velocidad 1
0.415,0.414,25,Velocidad 1
0.41667,0.415,26,Velocidad 1
0.41833,0.419,26,Velocidad 1
0.42,0.418,26,Velocidad 1
0.42167,0.421,26,Velocidad 1
0.42333,0.42,26,Velocidad 1
0.425,0.424,26,Velocidad 1
0.42667,0.425,27,Velocidad 1
0.42833,0.426,27,Velocidad 1
0.43,0.427,27,Velocidad 1
0.43167,0.429,27,Velocidad 1
0.43333,0.432,27,Velocidad 1
0.435,0.435,27,Velocidad 1
0.43667,0.436,28,Velocidad 1
0.43833,0.438,28,Velocidad 1
0.44,0.439,28,Velocidad 1
0.44167,0.439,28,Velocidad 1
0.44333,0.443,28,Velocidad 1
0.445,0.445,28,Velocidad 1
0.44667,0.445,28,Velocidad 1
0.44833,0.445,28,Velocidad 1
0.45,0.451,28,Velocidad 1
0.45167,0.451,28,Velocidad 1
0.45333,0.452,28,Velocidad 1
0.455,0.455,29,Velocidad 1
0.45667,0.456,29,Velocidad 1
0.45833,0.458,29,Velocidad 1
0.46,0.461,29,Velocidad 1
0.46167,0.461,29,Velocidad 1
0.46333,0.462,29,Velocidad 1
0.465,0.464,29,Velocidad 1
0.46667,0.464,30,Velocidad 1
0.46833,0.468,30,Velocidad 1
0.47,0.469,30,Velocidad 1
0.47167,0.471,30,Velocidad 1
0.47333,0.473,30,Velocidad 1
0.475,0.475,31,Velocidad 1
0.47667,0.476,31,Velocidad 1
0.47833,0.476,31,Velocidad 1
0.48,0.48,31,Velocidad 1
0.48167,0.481,31,Velocidad 1
0.48333,0.483,32,Velocidad 1
0.485,0.485,32,Velocidad 1
0.48667,0.485,32,Velocidad 1
0.48833,0.487,32,Velocidad 1
0.49,0.488,32,Velocidad 1
0.49167,0.491,33,Velocidad 1
0.49333,0.493,33,Velocidad 1
0.495,0.494,33,Velocidad 1
0.49667,0.494,33,Velocidad 1
0.49833,0.495,34,Velocidad 1
0.5,0.498,34,Velocidad 1
0.50167,0.5,34,Velocidad 1
0.50333,0.503,34,Velocidad 1
0.505,0.502,34,Velocidad 1
0.50667,0.506,34,Velocidad 1
0.50833,0.507,35,Velocidad 1
0.51,0.51,35,Velocidad 1
0.51167,0.511,35,Velocidad 1
0.51333,0.511,35,Velocidad 1
0.515,0.515,36,Velocidad 1
0.51667,0.516,36,Velocidad 1
0.51833,0.516,36,Velocidad 1
0.52,0.518,36,Velocidad 1
0.52167,0.519,37,Velocidad 1
0.52333,0.521,37,Velocidad 1
0.525,0.524,37,Velocidad 1
0.52667,0.526,37,Velocidad 1
0.52833,0.526,37,Velocidad 1
0.53,0.528,37,Velocidad 1
0.53167,0.531,37,Velocidad 1
0.53333,0.53,38,Velocidad 1
0.535,0.534,38,Velocidad 1
0.53667,0.534,38,Velocidad 1
0.53833,0.536,38,Velocidad 1
0.54,0.539,38,Velocidad 1
0.54167,0.541,39,Velocidad 1
0.54333,0.541,39,Velocidad 1
0.545,0.544,39,Velocidad 1
0.54667,0.544,39,Velocidad 1
0.54833,0.548,39,Velocidad 1
0.55,0.55,40,Velocidad 1
0.55167,0.551,40,Velocidad 1
0.55333,0.551,40,Velocidad 1
0.555,0.553,40,Velocidad 1
0.55667,0.556,40,Velocidad 1
0.55833,0.556,40,Velocidad 1
0.56,0.558,41,Velocidad 1
0.56167,0.559,41,Velocidad 1
0.56333,0.562,41,Velocidad 1
0.565,0.564,41,Velocidad 1
0.56667,0.566,41,Velocidad 1
0.56833,0.566,42,Velocidad 1
0.57,0.569,42,Velocidad 1
0.57167,0.571,42,Velocidad 1
0.57333,0.571,42,Velocidad 1
0.575,0.573,43,Velocidad 1
0.57667,0.576,43,Velocidad 1
0.57833,0.577,43,Velocidad 1
0.58,0.579,43,Velocidad 1
0.58167,0.581,43,Velocidad 1
0.58333,0.583,43,Velocidad 1
0.585,0.583,44,Velocidad 1
0.58667,0.584,44,Velocidad 1
0.58833,0.586,44,Velocidad 1
0.59,0.589,44,Velocidad 1
0.59167,0.592,44,Velocidad 1
0.59333,0.591,44,Velocidad 1
0.595,0.592,44,Velocidad 1
0.59667,0.595,45,Velocidad 1
0.59833,0.596,45,Velocidad 1
0.6,0.599,45,Velocidad 1
0.60167,0.599,45,Velocidad 1
0.60333,0.602,45,Velocidad 1
0.605,0.605,46,Velocidad 1
0.60667,0.604,46,Velocidad 1
0.60833,0.609,46,Velocidad 1
0.61,0.61,46,Velocidad 1
0.61167,0.612,46,Velocidad 1
0.61333,0.611,47,Velocidad 1
0.615,0.615,47,Velocidad 1
0.61667,0.617,47,Velocidad 1
0.61833,0.616,47,Velocidad 1
0.62,0.619,47,Velocidad 1
0.62167,0.621,47,Velocidad 1
0.62333,0.621,47,Velocidad 1
0.625,0.625,48,Velocidad 1
0.62667,0.626,48,Velocidad 1
0.62833,0.629,48,Velocidad 1
0.63,0.63,48,Velocidad 1
0.63167,0.632,49,Velocidad 1
0.63333,0.633,49,Velocidad 1
0.635,0.633,49,Velocidad 1
0.63667,0.635,49,Velocidad 1
0.63833,0.637,49,Velocidad 1
0.64,0.639,49,Velocidad 1
0.64167,0.642,50,Velocidad 1
0.64333,0.642,50,Velocidad 1
0.645,0.645,50,Velocidad 1
0.64667,0.646,50,Velocidad 1
0.64833,0.649,50,Velocidad 1
0.65,0.648,50,Velocidad 1
0.65167,0.65,51,Velocidad 1
0.65333,0.651,51,Velocidad 1
0.655,0.652,51,Velocidad 1
0.65667,0.656,51,Velocidad 1
0.65833,0.658,51,Velocidad 1
0.66,0.66,51,Velocidad 1
0.66167,0.662,52,Velocidad 1
0.66333,0.663,52,Velocidad 1
0.665,0.664,52,Velocidad 1
0.66667,0.666,52,Velocidad 1
0.66833,0.666,52,Velocidad 1
0.67,0.668,53,Velocidad 1
0.67167,0.671,53,Velocidad 1
0.67333,0.673,53,Velocidad 1
0.675,0.672,53,Velocidad 1
0.67667,0.674,53,Velocidad 1
0.67833,0.676,53,Velocidad 1
0.68,0.678,54,Velocidad 1
0.68167,0.681,54,Velocidad 1
0.68333,0.681,54,Velocidad 1
0.685,0.684,54,Velocidad 1
0.68667,0.686,54,Velocidad 1
0.68833,0.686,54,Velocidad 1
0.69,0.687,55,Velocidad 1
0.69167,0.689,55,Velocidad 1
0.69333,0.69,55,Velocidad 1
0.695,0.694,55,Velocidad 1
0.69667,0.694,55,Velocidad 1
0.69833,0.698,55,Velocidad 1
0.7,0.698,55,Velocidad 1
0.70167,0.701,56,Velocidad 1
0.70333,0.703,56,Velocidad 1
0.705,0.704,56,Velocidad 1
0.70667,0.706,56,Velocidad 1
0.70833,0.709,56,Velocidad 1
0.71,0.709,57,Velocidad 1
0.71167,0.711,57,Velocidad 1
0.71333,0.711,57,Velocidad 1
0.715,0.713,57,Velocidad 1
0.71667,0.716,57,Velocidad 1
0.71833,0.718,57,Velocidad 1
0.72,0.719,58,Velocidad 1
0.72167,0.721,58,Velocidad 1
0.72333,0.721,58,Velocidad 1
0.725,0.724,58,Velocidad 1
0.72667,0.727,58,Velocidad 1
0.72833,0.728,58,Velocidad 1
0.73,0.729,59,Velocidad 1
0.73167,0.731,59,Velocidad 1
0.73333,0.731,59,Velocidad 1
0.735,0.734,59,Velocidad 1
0.73667,0.733,59,Velocidad 1
0.73833,0.736,60,Velocidad 1
0.74,0.74,60,Velocidad 1
0.74167,0.739,60,Velocidad 1
0.74333,0.743,60,Velocidad 1
0.745,0.743,60,Velocidad 1
0.74667,0.744,60,Velocidad 1
0.74833,0.746,60,Velocidad 1
0.75,0.749,60,Velocidad 1
0.75167,0.749,61,Velocidad 1
0.75333,0.752,61,Velocidad 1
0.755,0.754,61,Velocidad 1
0.75667,0.754,61,Velocidad 1
0.75833,0.758,62,Velocidad 1
0.76,0.76,62,Velocidad 1
0.76167,0.761,62,Velocidad 1
0.76333,0.762,62,Velocidad 1
0.765,0.764,62,Velocidad 1
0.76667,0.764,62,Velocidad 1
0.76833,0.767,63,Velocidad 1
0.77,0.769,63,Velocidad 1
0.77167,0.773,63,Velocidad 1
0.77333,0.772,63,Velocidad 1
0.775,0.774,63,Velocidad 1
0.77667,0.775,63,Velocidad 1
0.77833,0.777,64,Velocidad 1
0.78,0.78,64,Velocidad 1
0.78167,0.781,64,Velocidad 1
0.78333,0.783,64,Velocidad 1
0.785,0.784,64,Velocidad 1
0.78667,0.784,64,Velocidad 1
0.78833,0.786,65,Velocidad 1
0.79,0.79,65,Velocidad 1
0.79167,0.789,65,Velocidad 1
0.79333,0.791,65,Velocidad 1
0.795,0.792,65,Velocidad 1
0.79667,0.796,65,Velocidad 1
0.79833,0.797,65,Velocidad 1
0.8,0.798,66,Velocidad 1
0.80167,0.801,66,Velocidad 1
0.80333,0.801,66,Velocidad 1
0.805,0.805,66,Velocidad 1
0.80667,0.805,66,Velocidad 1
0.80833,0.807,66,Velocidad 1
0.81,0.808,67,Velocidad 1
0.81167,0.809,67,Velocidad 1
0.81333,0.813,67,Velocidad 1
0.815,0.815,67,Velocidad 1
0.81667,0.816,67,Velocidad 1
0.81833,0.818,68,Velocidad 1
0.82,0.818,68,Velocidad 1
0.82167,0.82,68,Velocidad 1
0.82333,0.821,68,Velocidad 1
0.825,0.823,68,Velocidad 1
0.82667,0.825,69,Velocidad 1
0.82833,0.828,69,Velocidad 1
0.83,0.828,69,Velocidad 1
0.83167,0.831,69,Velocidad 1
0.83333,0.832,69,Velocidad 1
0.835,0.834,70,Velocidad 1
0.83667,0.836,70,Velocidad 1
0.83833,0.838,70,Velocidad 1
0.84,0.84,70,Velocidad 1
0.84167,0.841,70,Velocidad 1
0.84333,0.843,70,Velocidad 1
0.845,0.842,70,Velocidad 1
0.84667,0.846,71,Velocidad 1
0.84833,0.848,71,Velocidad 1
0.85,0.849,71,Velocidad 1
0.85167,0.852,71,Velocidad 1
0.85333,0.851,71,Velocidad 1
0.855,0.853,71,Velocidad 1
0.85667,0.854,72,Velocidad 1
0.85833,0.857,72,Velocidad 1
0.86,0.857,72,Velocidad 1
0.86167,0.86,72,Velocidad 1
0.86333,0.861,72,Velocidad 1
0.865,0.862,72,Velocidad 1
0.86667,0.866,72,Velocidad 1
0.86833,0.867,73,Velocidad 1
0.87,0.868,73,Velocidad 1
0.87167,0.871,73,Velocidad 1
0.87333,0.871,73,Velocidad 1
0.875,0.875,73,Velocidad 1
0.87667,0.876,74,Velocidad 1
0.87833,0.876,74,Velocidad 1
0.88,0.877,74,Velocidad 1
0.88167,0.881,74,Velocidad 1
0.88333,0.881,74,Velocidad 1
0.885,0.883,75,Velocidad 1
0.88667,0.886,75,Velocidad 1
0.88833,0.886,75,Velocidad 1
0.89,0.889,75,Velocidad 1
0.89167,0.889,75,Velocidad 1
0.89333,0.891,75,Velocidad 1
0.895,0.894,76,Velocidad 1
0.89667,0.896,76,Velocidad 1
0.89833,0.896,76,Velocidad 1
0.9,0.9,76,Velocidad 1
0.90167,0.902,76,Velocidad 1
0.90333,0.903,76,Velocidad 1
0.905,0.903,77,Velocidad 1
0.90667,0.906,77,Velocidad 1
0.90833,0.906,77,Velocidad 1
0.91,0.91,77,Velocidad 1
0.91167,0.911,77,Velocidad 1
0.91333,0.911,77,Velocidad 1
0.915,0.915,78,Velocidad 1
0.91667,0.915,78,Velocidad 1
0.91833,0.918,78,Velocidad 1
0.92,0.919,78,Velocidad 1
0.92167,0.919,78,Velocidad 1
0.92333,0.921,78,Velocidad 1
0.925,0.925,79,Velocidad 1
0.92667,0.926,79,Velocidad 1
0.92833,0.927,79,Velocidad 1
0.93,0.93,79,Velocidad 1
0.93167,0.931,79,Velocidad 1
0.93333,0.933,79,Velocidad 1
0.935,0.932,79,Velocidad 1
0.93667,0.936,80,Velocidad 1
0.93833,0.936,80,Velocidad 1
0.94,0.94,80,Velocidad 1
0.94167,0.941,80,Velocidad 1
0.94333,0.941,80,Velocidad 1
0.945,0.943,81,Velocidad 1
0.94667,0.947,81,Velocidad 1
0.94833,0.947,81,Velocidad 1
0.95,0.947,81,Velocidad 1
0.95167,0.951,81,Velocidad 1
0.95333,0.95,81,Velocidad 1
0.955,0.952,82,Velocidad 1
0.95667,0.955,82,Velocidad 1
0.95833,0.958,82,Velocidad 1
0.96,0.96,82,Velocidad 1
0.96167,0.961,82,Velocidad 1
0.96333,0.962,82,Velocidad 1
0.965,0.962,82,Velocidad 1
0.96667,0.966,83,Velocidad 1
0.96833,0.966,83,Velocidad 1
0.97,0.968,83,Velocidad 1
0.97167,0.969,83,Velocidad 1
0.97333,0.973,83,Velocidad 1
0.975,0.974,83,Velocidad 1
0.97667,0.976,84,Velocidad 1
0.97833,0.978,84,Velocidad 1
0.98,0.981,84,Velocidad 1
0.98167,0.982,84,Velocidad 1
0.98333,0.981,84,Velocidad 1
0.985,0.983,84,Velocidad 1
0.98667,0.984,85,Velocidad 1
0.98833,0.985,85,Velocidad 1
0.99,0.99,85,Velocidad 1
0.99167,0.989,85,Velocidad 1
0.99333,0.992,85,Velocidad 1
0.995,0.994,85,Velocidad 1
0.99667,0.996,85,Velocidad 1
0.99833,0.998,86,Velocidad 1
1,0.999,86,Velocidad 1
1.00167,1.001,86,Velocidad 1
1.00333,1.004,86,Velocidad 1
1.005,1.004,86,Velocidad 1
1.00667,1.004,86,Velocidad 1
1.00833,1.008,87,Velocidad 1
1.01,1.01,87,Velocidad 1
1.01167,1.011,87,Velocidad 1
1.01333,1.012,87,Velocidad 1
1.015,1.012,87,Velocidad 1
1.01667,1.017,87,Velocidad 1
1.01833,1.018,88,Velocidad 1
1.02,1.018,88,Velocidad 1
1.02167,1.021,88,Velocidad 1
1.02333,1.022,88,Velocidad 1
1.025,1.024,88,Velocidad 1
1.02667,1.025,88,Velocidad 1
1.02833,1.025,89,Velocidad 1
1.03,1.03,88,Velocidad 1
1.03167,1.031,89,Velocidad 1
1.03333,1.03,89,Velocidad 1
1.035,1.034,89,Velocidad 1
1.03667,1.036,89,Velocidad 1
1.03833,1.038,89,Velocidad 1
1.04,1.038,90,Velocidad 1
1.04167,1.042,90,Velocidad 1
1.04333,1.044,90,Velocidad 1
1.045,1.045,90,Velocidad 1
1.04667,1.046,90,Velocidad 1
1.04833,1.046,90,Velocidad 1
1.05,1.049,90,Velocidad 1
1.05167,1.051,90,Velocidad 1
1.05333,1.053,90,Velocidad 1
1.055,1.053,91,Velocidad 1
1.05667,1.056,91,Velocidad 1
1.05833,1.058,91,Velocidad 1
1.06,1.059,91,Velocidad 1
1.06167,1.059,91,Velocidad 1
1.06333,1.063,91,Velocidad 1
1.065,1.062,92,Velocidad 1
1.06667,1.064,92,Velocidad 1
1.06833,1.068,92,Velocidad 1
1.07,1.069,92,Velocidad 1
1.07167,1.071,92,Velocidad 1
1.07333,1.073,93,Velocidad 1
1.075,1.075,93,Velocidad 1
1.07667,1.077,93,Velocidad 1
1.07833,1.077,93,Velocidad 1
1.08,1.079,93,Velocidad 1
1.08167,1.081,93,Velocidad 1
1.08333,1.081,93,Velocidad 1
1.085,1.085,93,Velocidad 1
1.08667,1.086,93,Velocidad 1
1.08833,1.085,93,Velocidad 1
1.09,1.088,94,Velocidad 1
1.09167,1.091,94,Velocidad 1
1.09333,1.093,94,Velocidad 1
1.095,1.095,94,Velocidad 1
1.09667,1.095,94,Velocidad 1
1.09833,1.096,95,Velocidad 1
1.1,1.099,95,Velocidad 1
1.10167,1.1,95,Velocidad 1
1.10333,1.101,95,Velocidad 1
1.105,1.104,95,Velocidad 1
1.10667,1.105,95,Velocidad 1
1.10833,1.106,95,Velocidad 1
1.11,1.108,95,Velocidad 1
1.11167,1.112,96,Velocidad 1
1.11333,1.111,96,Velocidad 1
1.115,1.115,96,Velocidad 1
1.11667,1.117,96,Velocidad 1
1.11833,1.115,96,Velocidad 1
1.12,1.119,96,Velocidad 1
1.12167,1.119,96,Velocidad 1
1.12333,1.122,96,Velocidad 1
1.125,1.124,97,Velocidad 1
1.12667,1.126,97,Velocidad 1
1.12833,1.127,97,Velocidad 1
1.13,1.128,97,Velocidad 1
1.13167,1.131,97,Velocidad 1
1.13333,1.133,97,Velocidad 1
1.135,1.135,97,Velocidad 1
1.13667,1.137,98,Velocidad 1
1.13833,1.137,98,Velocidad 1
1.14,1.139,98,Velocidad 1
1.14167,1.141,98,Velocidad 1
1.14333,1.142,98,Velocidad 1
1.145,1.143,98,Velocidad 1
1.14667,1.146,99,Velocidad 1
1.14833,1.147,99,Velocidad 1
1.15,1.15,99,Velocidad 1
1.15167,1.149,99,Velocidad 1
1.15333,1.151,99,Velocidad 1
1.155,1.154,99,Velocidad 1
1.15667,1.155,100,Velocidad 1
1.15833,1.158,100,Velocidad 1
1.16,1.158,100,Velocidad 1
1.16167,1.161,100,Velocidad 1
1.16333,1.163,100,Velocidad 1
1.165,1.165,100,Velocidad 1
1.16667,1.166,100,Velocidad 1
1.16833,1.167,100,Velocidad 1
1.17,1.167,101,Velocidad 1
1.17167,1.171,101,Velocidad 1
1.17333,1.171,101,Velocidad 1
1.175,1.172,101,Velocidad 1
1.17667,1.174,101,Velocidad 1
1.17833,1.175,101,Velocidad 1
1.18,1.177,101,Velocidad 1
1.18167,1.181,102,Velocidad 1
1.18333,1.183,102,Velocidad 1
1.185,1.183,102,Velocidad 1
1.18667,1.186,102,Velocidad 1
1.18833,1.185,102,Velocidad 1
1.19,1.188,102,Velocidad 1
1.19167,1.191,103,Velocidad 1
1.19333,1.192,103,Velocidad 1
1.195,1.193,103,Velocidad 1
1.19667,1.196,103,Velocidad 1
1.19833,1.199,103,Velocidad 1
1.2,1.199,103,Velocidad 1
1.20167,1.199,103,Velocidad 1
1.20333,1.201,103,Velocidad 1
1.205,1.203,104,Velocidad 1
1.20667,1.206,104,Velocidad 1
1.20833,1.207,104,Velocidad 1
1.21,1.21,104,Velocidad 1
1.21167,1.212,104,Velocidad 1
1.21333,1.213,104,Velocidad 1
1.215,1.213,104,Velocidad 1
1.21667,1.214,104,Velocidad 1
1.21833,1.217,104,Velocidad 1
1.22,1.218,105,Velocidad 1
1.22167,1.22,105,Velocidad 1
1.22333,1.222,105,Velocidad 1
1.225,1.224,105,Velocidad 1
1.22667,1.225,105,Velocidad 1
1.22833,1.227,105,Velocidad 1
1.23,1.229,106,Velocidad 1
1.23167,1.231,106,Velocidad 1
1.23333,1.233,106,Velocidad 1
1.235,1.234,106,Velocidad 1
