20
       -0.003872	        0.906876	        0.568473	        2.792693	        2.745690	       -0.004177
       -0.003872	        0.906571	        0.567863	        2.791777	        2.745690	       -0.004482
       -0.003567	        0.906876	        0.568168	        2.792388	        2.746300	       -0.003871
       -0.004177	        0.907486	        0.568168	        2.792083	        2.745995	       -0.003871
       -0.003872	        0.906876	        0.567863	        2.792083	        2.746300	       -0.004177
       -0.004482	        0.906876	        0.568168	        2.791777	        2.746300	       -0.003871
       -0.004177	        0.907486	        0.568168	        2.792083	        2.745690	       -0.004482
       -0.003567	        0.907181	        0.568473	        2.792083	        2.745995	       -0.003871
       -0.004177	        0.907181	        0.568473	        2.792083	        2.745995	       -0.003566
       -0.003567	        0.907181	        0.568778	        2.792388	        2.745384	       -0.003871
       -0.004177	        0.907181	        0.568168	        2.792388	        2.746300	       -0.003871
       -0.004482	        0.907792	        0.568473	        2.791777	        2.746300	       -0.004482
       -0.003872	        0.907486	        0.568473	        2.792388	        2.745995	       -0.003871
       -0.003872	        0.906876	        0.568168	        2.792083	        2.745995	       -0.003871
       -0.003872	        0.906876	        0.568168	        2.792388	        2.745690	       -0.004482
       -0.003872	        0.906876	        0.568168	        2.792388	        2.745690	       -0.003871
       -0.003567	        0.907181	        0.568473	        2.792083	        2.746300	       -0.004482
       -0.004482	        0.907486	        0.568473	        2.792388	        2.746300	       -0.003871
       -0.003872	        0.906876	        0.568473	        2.792388	        2.746605	       -0.003566
       -0.004177	        0.906876	        0.568778	        2.791777	        2.745690	       -0.003871
       -0.003872	        0.907181	        0.568778	        2.792388	        2.746300	       -0.003871
       -0.003872	        0.906571	        0.568168	        2.792083	        2.745995	       -0.004177
       -0.003872	        0.906571	        0.569083	        2.791777	        2.745995	       -0.003566
       -0.004177	        0.906876	        0.568473	        2.792083	        2.746300	       -0.003566
       -0.003567	        0.907181	        0.568473	        2.791472	        2.745995	       -0.003566
       -0.003567	        0.906876	        0.568473	        2.792388	        2.746910	       -0.003871
       -0.003872	        0.906571	        0.568168	        2.791777	        2.746300	       -0.003566
       -0.004177	        0.907181	        0.568168	        2.791777	        2.746300	       -0.003261
       -0.004177	        0.907181	        0.568473	        2.792388	        2.745690	       -0.003261
       -0.003567	        0.907181	        0.568473	        2.792388	        2.746300	       -0.003261
       -0.003262	        0.907181	        0.568473	        2.791777	        2.746300	       -0.003261
       -0.003872	        0.907181	        0.568168	        2.792083	        2.745995	       -0.002346
       -0.003262	        0.907181	        0.567863	        2.792083	        2.746300	       -0.003566
       -0.003567	        0.907181	        0.568168	        2.792388	        2.745995	       -0.003566
       -0.004177	        0.907486	        0.568473	        2.791777	        2.745995	       -0.003261
       -0.003262	        0.906571	        0.568473	        2.792083	        2.745995	       -0.003261
       -0.003872	        0.907181	        0.567863	        2.792083	        2.746605	       -0.002956
       -0.003567	        0.907181	        0.568778	        2.792388	        2.745690	       -0.002956
       -0.003262	        0.907486	        0.568473	        2.791777	        2.746605	       -0.003566
       -0.003262	        0.907181	        0.568473	        2.792083	        2.746605	       -0.002956
       -0.003567	        0.907181	        0.568473	        2.792083	        2.746300	       -0.003261
       -0.003872	        0.906876	        0.568473	        2.792083	        2.745995	       -0.003261
       -0.003567	        0.906876	        0.568778	        2.791777	        2.746300	       -0.003261
       -0.003567	        0.906876	        0.569083	        2.792083	        2.745995	       -0.002651
       -0.003872	        0.906571	        0.568473	        2.792083	        2.745995	       -0.002956
       -0.004177	        0.906876	        0.568473	        2.791777	        2.746300	       -0.002956
       -0.004177	        0.907181	        0.568168	        2.791777	        2.746300	       -0.002956
       -0.003872	        0.907486	        0.568778	        2.792083	        2.745995	       -0.003261
       -0.003872	        0.907486	        0.568778	        2.792083	        2.746300	       -0.003566
       -0.003567	        0.906876	        0.568168	        2.792083	        2.745690	       -0.002956
       -0.004177	        0.907181	        0.568168	        2.791777	        2.746605	       -0.003871
       -0.003872	        0.907181	        0.569083	        2.792388	        2.746605	       -0.003261
       -0.003872	        0.907181	        0.568778	        2.791777	        2.746300	       -0.002956
       -0.003872	        0.907181	        0.568473	        2.792083	        2.745995	       -0.003566
       -0.003567	        0.907181	        0.568778	        2.791777	        2.746300	       -0.003261
       -0.003872	        0.907486	        0.568168	        2.792693	        2.746605	       -0.003566
       -0.003872	        0.907181	        0.568778	        2.792083	        2.745690	       -0.003566
       -0.003567	        0.907181	        0.568473	        2.792083	        2.746300	       -0.003566
       -0.003872	        0.907181	        0.567863	        2.792083	        2.746300	       -0.002956
       -0.003872	        0.907486	        0.568778	        2.792083	        2.746300	       -0.003871
       -0.003567	        0.907181	        0.568473	        2.792083	        2.746300	       -0.003261
       -0.003567	        0.906876	        0.568778	        2.792388	        2.746910	       -0.003261
       -0.003872	        0.907181	        0.568778	        2.791777	        2.746605	       -0.003261
       -0.003872	        0.907181	        0.568778	        2.791777	        2.746605	       -0.002651
       -0.003872	        0.907181	        0.568168	        2.792083	        2.745995	       -0.003566
       -0.004177	        0.906571	        0.568778	        2.792083	        2.746300	       -0.003261
       -0.003872	        0.907486	        0.568778	        2.792388	        2.745995	       -0.002956
       -0.003567	        0.907181	        0.568473	        2.792083	        2.746300	       -0.003566
       -0.003872	        0.907181	        0.568168	        2.792693	        2.745995	       -0.003566
       -0.004177	        0.906876	        0.568168	        2.791777	        2.746300	       -0.003566
       -0.003567	        0.906876	        0.568473	        2.791472	        2.746300	       -0.002956
       -0.004482	        0.907181	        0.568473	        2.791777	        2.746300	       -0.003261
       -0.004177	        0.906876	        0.568473	        2.792083	        2.746910	       -0.003871
       -0.003872	        0.907486	        0.568168	        2.792388	        2.746300	       -0.004177
       -0.004177	        0.906876	        0.568473	        2.792083	        2.746605	       -0.002956
       -0.003872	        0.907181	        0.568473	        2.792083	        2.746910	       -0.003261
       -0.003567	        0.906876	        0.568473	        2.792083	        2.746910	       -0.002651
       -0.004177	        0.907181	        0.568473	        2.792083	        2.745995	       -0.002956
       -0.003872	        0.907181	        0.568778	        2.791777	        2.747216	       -0.003261
       -0.003872	        0.907181	        0.568168	        2.792083	        2.746300	       -0.003261
       -0.003567	        0.907181	        0.568473	        2.792083	        2.746910	       -0.002956
       -0.003872	        0.907181	        0.569083	        2.792083	        2.746605	       -0.002956
       -0.003567	        0.907181	        0.568473	        2.792083	        2.746300	       -0.002956
       -0.003567	        0.907181	        0.568473	        2.792388	        2.747216	       -0.002956
       -0.003872	        0.907181	        0.567863	        2.792083	        2.746605	       -0.002956
       -0.003567	        0.907181	        0.569083	        2.792083	        2.746605	       -0.002346
       -0.003872	        0.907181	        0.568473	        2.791777	        2.746910	       -0.002651
       -0.004177	        0.907181	        0.568168	        2.792083	        2.746300	       -0.002651
       -0.004177	        0.907486	        0.568473	        2.791777	        2.746910	       -0.002956
       -0.004177	        0.907486	        0.568168	        2.791777	        2.746605	       -0.002651
       -0.003567	        0.906876	        0.568168	        2.792388	        2.746300	       -0.002346
       -0.003872	        0.907181	        0.568473	        2.791777	        2.746605	       -0.002651
       -0.003872	        0.906876	        0.568473	        2.792388	        2.746605	       -0.002956
       -0.004177	        0.906876	        0.567863	        2.792083	        2.746300	       -0.003261
       -0.004177	        0.906876	        0.568168	        2.792083	        2.746605	       -0.002651
       -0.003872	        0.907486	        0.568778	        2.792388	        2.746605	       -0.002956
       -0.004177	        0.907486	        0.568473	        2.792388	        2.746605	       -0.002956
       -0.003872	        0.906876	        0.568168	        2.792388	        2.746605	       -0.002956
       -0.003872	        0.907181	        0.568473	        2.792388	        2.746910	       -0.002651
       -0.004177	        0.906876	        0.568168	        2.791777	        2.746910	       -0.002651
       -0.004177	        0.907181	        0.568473	        2.792388	        2.746605	       -0.002651
       -0.003872	        0.907181	        0.568473	        2.792388	        2.746910	       -0.002651
       -0.003872	        0.907181	        0.568473	        2.792388	        2.746605	       -0.003261
       -0.003872	        0.906876	        0.568473	        2.791777	        2.747216	       -0.003566
       -0.003567	        0.907181	        0.567863	        2.792693	        2.746605	       -0.002651
       -0.003872	        0.907486	        0.568168	        2.792083	        2.746300	       -0.003261
       -0.004177	        0.907486	        0.568778	        2.791777	        2.746605	       -0.002956
       -0.003872	        0.906876	        0.568473	        2.792083	        2.747216	       -0.002956
       -0.003567	        0.907181	        0.568778	        2.792083	        2.746605	       -0.002956
       -0.004177	        0.907486	        0.568473	        2.791777	        2.746910	       -0.002346
       -0.003872	        0.906876	        0.568473	        2.792083	        2.746910	       -0.002651
       -0.004787	        0.906571	        0.569083	        2.792083	        2.746605	       -0.002956
       -0.003872	        0.907792	        0.568778	        2.792388	        2.746910	       -0.002956
       -0.003872	        0.906876	        0.568473	        2.792083	        2.746605	       -0.003261
       -0.003872	        0.906876	        0.568473	        2.792083	        2.746605	       -0.002651
       -0.003872	        0.907181	        0.568778	        2.792693	        2.747216	       -0.003261
       -0.004177	        0.907181	        0.568473	        2.792388	        2.746300	       -0.002651
